chromosome	family	start	end	size	genes
6	88	3474629	3509141	2	Os06g0169001,Os06g0169900
6	1782	3781226	3789434	2	Os06g0174800,Os06g0174900
6	16	3846106	3860719	5	Os06g0176300,Os06g0176500,Os06g0176650,Os06g0176700,Os06g0176850
6	16	3884162	3903056	6	Os06g0177600,Os06g0177700,Os06g0178450,Os06g0178500,Os06g0178650,Os06g0178700
6	190	4250861	4264095	2	Os06g0184700,Os06g0184766
6	3	4313339	4319249	2	Os06g0185700,Os06g0185800
6	2	4326731	4342791	4	Os06g0185966,Os06g0186000,Os06g0186100,Os06g0186300
6	173	4459007	4492233	4	Os06g0188400,Os06g0188600,Os06g0188700,Os06g0188800
6	173	4571098	4597945	3	Os06g0190500,Os06g0190700,Os06g0190800
6	38	4616608	4625199	2	Os06g0191300,Os06g0191500
6	43	4631049	4635469	2	Os06g0191700,Os06g0191800
6	752	4933950	4953580	3	Os06g0196900,Os06g0197550,Os06g0197575
6	2801	5002456	5008055	2	Os06g0198500,Os06g0198600
6	1937	5102389	5144534	4	Os06g0201000,Os06g0201200,Os06g0201500,Os06g0202100
6	4320	5159153	5180748	2	Os06g0202400,Os06g0202700
6	307	5208882	5217872	2	Os06g0203200,Os06g0203400
6	66	5499342	5502369	2	Os06g0207966,Os06g0208100
6	199	5701639	5736153	7	Os06g0211600,Os06g0211700,Os06g0212100,Os06g0212300,Os06g0212400,Os06g0212500,Os06g0212600
6	47	5813497	5838622	3	Os06g0214300,Os06g0214800,Os06g0214850
6	2873	5862286	5876409	2	Os06g0215300,Os06g0215400
6	451	5878574	5919685	6	Os06g0215500,Os06g0215600,Os06g0215900,Os06g0216000,Os06g0216200,Os06g0216300
6	1591	5878825	5886026	2	Os06g0215533,Os06g0215750
6	391	6177896	6200510	4	Os06g0219900,Os06g0220000,Os06g0220200,Os06g0220300
6	225	6452927	6483751	6	Os06g0224400,Os06g0224500,Os06g0224650,Os06g0224900,Os06g0225100,Os06g0225200
6	161	6682437	6695063	2	Os06g0228600,Os06g0228800
6	35	6701280	6704431	2	Os06g0229000,Os06g0229066
6	3	6790516	6798468	2	Os06g0231100,Os06g0231400
6	138	6995343	7045626	7	Os06g0234300,Os06g0234400,Os06g0234600,Os06g0234900,Os06g0235000,Os06g0235100,Os06g0235200
6	29	7181620	7188076	2	Os06g0238000,Os06g0238200
6	15	7231572	7250998	2	Os06g0239300,Os06g0239500
6	130	7341809	7482194	7	Os06g0241400,Os06g0242000,Os06g0242700,Os06g0242900,Os06g0243300,Os06g0243801,Os06g0244000
6	1394	7722728	7763803	2	Os06g0248600,Os06g0249350
6	559	7983973	8014834	3	Os06g0254300,Os06g0254600,Os06g0254700
6	13	8251038	8283486	2	Os06g0258000,Os06g0258500
6	155	8408770	8599912	2	Os06g0260500,Os06g0262800
6	18	8913931	8939018	3	Os06g0267900,Os06g0268050,Os06g0268500
6	138	9196450	9255521	6	Os06g0272700,Os06g0272800,Os06g0272850,Os06g0273200,Os06g0273500,Os06g0273700
6	5	9870664	9998385	3	Os06g0282000,Os06g0282400,Os06g0283100
6	118	10184016	10280577	2	Os06g0285900,Os06g0286146
6	10	10375846	10441907	5	Os06g0286500,Os06g0286700,Os06g0287000,Os06g0287200,Os06g0287500
6	5	10479285	10589935	3	Os06g0288300,Os06g0289200,Os06g0289900
6	118	10711028	10834565	9	Os06g0291800,Os06g0292100,Os06g0292400,Os06g0293000,Os06g0293100,Os06g0293500,Os06g0294000,Os06g0294200,Os06g0294400
6	565	10809172	10815481	2	Os06g0294100,Os06g0294300
6	118	10871810	10889581	2	Os06g0295000,Os06g0295300
6	118	10932274	11027884	5	Os06g0296100,Os06g0296700,Os06g0296900,Os06g0297300,Os06g0297400
6	565	10958499	11027137	4	Os06g0296750,Os06g0296967,Os06g0297350,Os06g0297500
6	472	11103008	11181358	6	Os06g0298700,Os06g0299100,Os06g0299200,Os06g0299300,Os06g0300000,Os06g0300200
6	207	11283478	11332722	2	Os06g0301400,Os06g0302650
6	27	11487003	11584432	3	Os06g0304600,Os06g0305400,Os06g0306500
6	200	11744988	11789081	2	Os06g0309400,Os06g0310200
6	4337	11752670	11796067	2	Os06g0309550,Os06g0310350
6	130	11973750	11989718	2	Os06g0313320,Os06g0313440
6	130	12082449	12145414	3	Os06g0314600,Os06g0315000,Os06g0315300
6	1136	12212221	12298980	6	Os06g0316300,Os06g0316800,Os06g0317100,Os06g0317200,Os06g0317400,Os06g0317600
6	130	12572595	12606640	2	Os06g0322400,Os06g0323100
6	15	12655602	12659105	2	Os06g0324150,Os06g0324300
6	259	12679375	12694849	2	Os06g0324800,Os06g0325200
6	542	12679380	12694834	2	Os06g0324601,Os06g0325350
6	83	13386533	13390271	2	Os06g0335975,Os06g0335900
6	1384	13476487	13501580	2	Os06g0338200,Os06g0338700
6	2196	13886690	13889644	2	Os06g0346100,Os06g0346201
6	3437	16649553	16683024	2	Os06g0486800,Os06g0486900
6	621	17044190	17056303	2	Os06g0492750,Os06g0493001
6	69	17044755	17056375	2	Os06g0492800,Os06g0492900
6	48	17194074	17269670	3	Os06g0494400,Os06g0495100,Os06g0495500
6	6	17426721	17428339	2	Os06g0497200,Os06g0497350
6	6	17630572	17739487	2	Os06g0500700,Os06g0501900
6	550	17847225	17848113	2	Os06g0503850,Os06g0503800
6	104	18065964	18072890	2	Os06g0507100,Os06g0507200
6	1779	18079011	18086698	2	Os06g0507300,Os06g0507400
6	1137	18524688	18774239	6	Os06g0513050,Os06g0513781,Os06g0513862,Os06g0513943,Os06g0514100,Os06g0514800
6	387	19020391	19107176	2	Os06g0519400,Os06g0520600
6	11	19194458	19272675	6	Os06g0521200,Os06g0521400,Os06g0521500,Os06g0521900,Os06g0522100,Os06g0522300
6	4352	19418829	19441380	2	Os06g0524500,Os06g0525000
6	315	19503056	19511234	2	Os06g0526400,Os06g0526466
6	92	19527051	19541910	2	Os06g0526700,Os06g0526800
6	219	19544600	19562846	2	Os06g0527100,Os06g0527300
6	4353	19552055	19571368	2	Os06g0527201,Os06g0527500
6	315	19583323	19606116	2	Os06g0527800,Os06g0528300
6	24	19839394	19870004	2	Os06g0531600,Os06g0531900
6	801	19950545	19973562	2	Os06g0533700,Os06g0534200
6	4	19999929	20144666	12	Os06g0534500,Os06g0534800,Os06g0534900,Os06g0534950,Os06g0535200,Os06g0535400,Os06g0535900,Os06g0536100,Os06g0536600,Os06g0537300,Os06g0537500,Os06g0537600
6	1777	20270644	20282939	2	Os06g0539801,Os06g0539975
6	4	20280677	20287273	2	Os06g0540050,Os06g0540200
6	100	20418676	20424059	2	Os06g0542600,Os06g0542701
6	116	20581980	20622856	3	Os06g0545200,Os06g0545400,Os06g0545800
6	1766	20592130	20622700	2	Os06g0545601,Os06g0545825
6	11	20676206	20706934	3	Os06g0546500,Os06g0547100,Os06g0547400
6	217	20735880	20834491	7	Os06g0548100,Os06g0548200,Os06g0548800,Os06g0549300,Os06g0549600,Os06g0549633,Os06g0549900
6	1775	20736058	20752891	2	Os06g0548150,Os06g0548350
6	1138	20768084	20834348	5	Os06g0549050,Os06g0549337,Os06g0549525,Os06g0549666,Os06g0549950
6	1	20915614	20931162	2	Os06g0551800,Os06g0552000
6	161	21185223	21213846	2	Os06g0556000,Os06g0556200
6	2	21255242	21282208	3	Os06g0557100,Os06g0557400,Os06g0557700
6	543	21343410	21350292	2	Os06g0558700,Os06g0558766
6	314	21697800	21733637	3	Os06g0564400,Os06g0564500,Os06g0564700
6	80	21893256	21955132	2	Os06g0567200,Os06g0567900
6	1446	21896889	21954961	2	Os06g0567433,Os06g0567950
6	1194	21982654	22095900	5	Os06g0568600,Os06g0569500,Os06g0569900,Os06g0570100,Os06g0570600
6	2210	22281790	22295245	2	Os06g0574332,Os06g0574400
6	1	22316330	22354757	3	Os06g0574550,Os06g0575000,Os06g0575400
6	715	22488680	22526017	2	Os06g0578100,Os06g0578700
6	456	22821117	22826416	2	Os06g0583900,Os06g0584000
6	2	22863057	23097578	7	Os06g0585950,Os06g0585982,Os06g0586150,Os06g0587000,Os06g0587200,Os06g0587900,Os06g0588800
6	125	22967816	22997074	2	Os06g0586300,Os06g0586900
6	5	23196356	23206070	2	Os06g0590700,Os06g0590800
6	4362	23227138	23233439	2	Os06g0591200,Os06g0591400
6	5	23310215	23335030	2	Os06g0593200,Os06g0593800
6	304	23908918	23932370	3	Os06g0604200,Os06g0604300,Os06g0604400
6	116	24379827	24386064	2	Os06g0611400,Os06g0611500
6	1572	24494908	24504664	2	Os06g0612900,Os06g0613000
6	1	24873640	24909987	3	Os06g0619066,Os06g0619600,Os06g0620200
6	37	25066390	25090086	3	Os06g0623200,Os06g0623300,Os06g0623600
6	6	26022267	26161425	11	Os06g0639800,Os06g0640100,Os06g0640800,Os06g0641200,Os06g0641500,Os06g0641600,Os06g0641800,Os06g0642200,Os06g0642300,Os06g0642500,Os06g0642600
6	159	26064727	26074020	2	Os06g0640599,Os06g0640933
6	156	26105242	26139319	3	Os06g0641866,Os06g0641932,Os06g0642250
6	1081	26162546	26187011	2	Os06g0642650,Os06g0642900
6	37	26650225	26659231	2	Os06g0651000,Os06g0651100
6	3191	26698962	26709559	2	Os06g0652300,Os06g0652400
6	9	27025487	27048052	2	Os06g0657500,Os06g0658000
6	294	27303683	27334013	7	Os06g0662225,Os06g0662300,Os06g0662500,Os06g0662600,Os06g0662700,Os06g0662850,Os06g0662900
6	1	27335847	27369244	2	Os06g0663000,Os06g0663200
6	34	27456955	27463014	2	Os06g0664800,Os06g0664900
6	20	27681408	27707589	3	Os06g0668300,Os06g0668400,Os06g0669225
6	142	27782932	27798501	2	Os06g0670400,Os06g0670500
6	2808	27923541	27956675	3	Os06g0672700,Os06g0672801,Os06g0673300
6	1475	28045479	28058005	2	Os06g0675700,Os06g0675900
6	21	28547607	28557909	2	Os06g0684900,Os06g0685200
6	974	28707334	28721585	2	Os06g0688200,Os06g0688300
6	1	28752549	28774431	2	Os06g0689600,Os06g0690200
6	2	28853373	28901943	5	Os06g0691800,Os06g0692100,Os06g0692300,Os06g0692500,Os06g0692600
6	1	28918691	28942411	2	Os06g0693000,Os06g0693200
6	3657	28954620	28960418	2	Os06g0693500,Os06g0693600
6	11	29021739	29054304	4	Os06g0695200,Os06g0695300,Os06g0695400,Os06g0695500
6	4371	29022609	29027856	2	Os06g0695001,Os06g0695350
6	4	29059705	29080258	2	Os06g0695600,Os06g0695900
6	83	29133106	29157883	5	Os06g0696400,Os06g0696500,Os06g0696566,Os06g0696600,Os06g0697000
6	84	29180264	29186298	2	Os06g0697500,Os06g0697600
6	59	29350173	29356136	2	Os06g0698802,Os06g0698812
6	690	29534805	29541203	2	Os06g0701600,Os06g0701700
6	46	29577788	29581194	2	Os06g0701900,Os06g0702000
6	15	29814603	29841264	4	Os06g0705600,Os06g0705700,Os06g0706100,Os06g0706400
6	141	29815928	29826498	2	Os06g0705651,Os06g0705901
6	105	29872566	29886303	2	Os06g0707000,Os06g0707200
6	18	29897280	29945620	5	Os06g0707350,Os06g0707400,Os06g0707700,Os06g0707733,Os06g0707800
6	142	29971111	29976322	2	Os06g0708400,Os06g0708500
6	1961	29987774	29996120	2	Os06g0708832,Os06g0709000
6	2812	30069689	30089572	3	Os06g0711100,Os06g0711200,Os06g0711600
6	4374	30577262	30594142	2	Os06g0719900,Os06g0720301
6	124	30600230	30619258	2	Os06g0720400,Os06g0720700
6	124	30666875	30753743	4	Os06g0722100,Os06g0722450,Os06g0722700,Os06g0723900
6	1963	30670804	30692640	2	Os06g0722201,Os06g0722600
6	2813	30670862	30692634	2	Os06g0722300,Os06g0722650
6	33	30828273	30839951	2	Os06g0725100,Os06g0725200
6	1829	30855251	30866895	2	Os06g0725500,Os06g0725700
6	184	30887215	30892050	2	Os06g0726100,Os06g0726200
6	468	30957478	30981070	3	Os06g0727600,Os06g0727700,Os06g0727800
6	208	31033456	31048514	2	Os06g0728800,Os06g0728902
7	11	236594	262742	3	Os07g0104100,Os07g0104233,Os07g0104500
7	91	383519	405497	3	Os07g0106900,Os07g0107100,Os07g0107300
7	177	451796	460218	2	Os07g0108400,Os07g0108500
7	513	664983	687222	4	Os07g0111700,Os07g0111900,Os07g0112000,Os07g0112100
7	346	689982	694906	2	Os07g0112300,Os07g0112400
7	42	919575	968685	11	Os07g0116800,Os07g0116900,Os07g0117000,Os07g0117200,Os07g0117300,Os07g0117350,Os07g0117400,Os07g0117600,Os07g0117800,Os07g0117900,Os07g0118000
7	240	972942	976749	2	Os07g0118200,Os07g0118250
7	535	1006844	1014985	2	Os07g0118800,Os07g0118900
7	240	1067127	1095776	6	Os07g0119800,Os07g0120000,Os07g0120100,Os07g0120300,Os07g0120500,Os07g0120650
7	53	1082889	1089210	2	Os07g0120200,Os07g0120400
7	340	1101854	1116298	4	Os07g0120800,Os07g0120900,Os07g0121000,Os07g0121100
7	340	1143552	1162675	5	Os07g0121800,Os07g0122000,Os07g0122100,Os07g0122200,Os07g0122300
7	53	1180245	1185666	2	Os07g0122900,Os07g0123000
7	87	1319034	1524512	16	Os07g0124900,Os07g0125000,Os07g0125201,Os07g0125500,Os07g0125600,Os07g0126100,Os07g0126301,Os07g0126401,Os07g0126500,Os07g0127500,Os07g0127600,Os07g0127700,Os07g0127900,Os07g0128800,Os07g0129200,Os07g0129300
7	1	1575296	1668002	8	Os07g0129800,Os07g0129900,Os07g0130100,Os07g0130200,Os07g0130400,Os07g0130800,Os07g0131375,Os07g0131500
7	1376	1606097	1628731	2	Os07g0130500,Os07g0131001
7	89	1637689	1671321	2	Os07g0131250,Os07g0131600
7	1	1743475	1756075	2	Os07g0133000,Os07g0133100
7	1964	1912083	1930430	2	Os07g0136300,Os07g0136500
7	1964	1969774	1987785	2	Os07g0137200,Os07g0137600
7	151	2035172	2063847	2	Os07g0138400,Os07g0139000
7	874	2176824	2184996	4	Os07g0142200,Os07g0142300,Os07g0142500,Os07g0142600
7	2221	2193809	2201392	2	Os07g0142900,Os07g0143000
7	2816	2369190	2390872	2	Os07g0146300,Os07g0146700
7	2817	2454338	2458136	2	Os07g0147500,Os07g0147550
7	4387	2690661	2718371	2	Os07g0151300,Os07g0151700
7	4388	2721785	2730142	2	Os07g0151800,Os07g0151900
7	1665	2984428	3069670	3	Os07g0155600,Os07g0156732,Os07g0157401
7	11	3011373	3104241	5	Os07g0156200,Os07g0156467,Os07g0156910,Os07g0157000,Os07g0157600
7	2494	3111642	3122484	2	Os07g0157900,Os07g0158200
7	47	3332889	3361559	5	Os07g0162400,Os07g0162500,Os07g0162600,Os07g0162700,Os07g0162900
7	4393	3616170	3635156	2	Os07g0167300,Os07g0167700
7	16	3699627	3704648	2	Os07g0169600,Os07g0169700
7	115	3711848	3717589	2	Os07g0170000,Os07g0170049
7	1430	3872177	3900061	3	Os07g0173501,Os07g0173700,Os07g0174200
7	94	3910661	3951180	3	Os07g0174400,Os07g0174900,Os07g0175000
7	94	3976534	3981196	2	Os07g0175500,Os07g0175600
7	733	4087454	4092086	2	Os07g0177200,Os07g0177300
7	971	4143416	4146853	2	Os07g0178700,Os07g0178800
7	95	4219935	4230082	2	Os07g0180100,Os07g0180300
7	60	4401187	4403139	2	Os07g0183050,Os07g0183100
7	2010	4403712	4434430	3	Os07g0183200,Os07g0183350,Os07g0183700
7	1433	4773059	4776611	2	Os07g0189700,Os07g0189800
7	84	4969408	5011125	3	Os07g0192000,Os07g0192700,Os07g0192800
7	445	5128652	5155561	2	Os07g0194800,Os07g0195200
7	699	5219438	5254221	3	Os07g0196300,Os07g0196900,Os07g0197000
7	10	5263397	5293886	2	Os07g0197300,Os07g0197500
7	2754	5348937	5436147	2	Os07g0199000,Os07g0200500
7	5	5463119	5498989	4	Os07g0201300,Os07g0201500,Os07g0201800,Os07g0202000
7	104	5736877	5742488	2	Os07g0206400,Os07g0206500
7	116	5812564	5824346	2	Os07g0207800,Os07g0208100
7	2169	5972103	6020652	3	Os07g0210000,Os07g0210100,Os07g0211000
7	1955	6035953	6044306	2	Os07g0211101,Os07g0211200
7	552	6239015	6276753	5	Os07g0213600,Os07g0213800,Os07g0214100,Os07g0214300,Os07g0214600
7	552	6336198	6433104	3	Os07g0215500,Os07g0216600,Os07g0216700
7	186	6574371	6602659	2	Os07g0218766,Os07g0218832
7	104	6609124	6620931	4	Os07g0219250,Os07g0219300,Os07g0219400,Os07g0220000
7	152	6809283	6825665	2	Os07g0223100,Os07g0223400
7	535	7184023	7201912	2	Os07g0228900,Os07g0229100
7	278	7636905	7711063	3	Os07g0237200,Os07g0238500,Os07g0238600
7	5	7815442	7913687	5	Os07g0240600,Os07g0241500,Os07g0241600,Os07g0241700,Os07g0241800
7	313	7908497	7913416	2	Os07g0241751,Os07g0241866
7	699	7938936	7944900	2	Os07g0242400,Os07g0242600
7	87	8009180	8025746	2	Os07g0243800,Os07g0244100
7	707	8321651	8335722	3	Os07g0249700,Os07g0249800,Os07g0249900
7	385	8358588	8407084	3	Os07g0250501,Os07g0250900,Os07g0251200
7	138	8783519	8830964	2	Os07g0255900,Os07g0256700
7	55	8906263	8912002	2	Os07g0257600,Os07g0257800
7	3	9022181	9077790	2	Os07g0259400,Os07g0260000
7	1	9252350	9262830	2	Os07g0262600,Os07g0262800
7	2992	9298577	9357704	2	Os07g0263400,Os07g0264100
7	18	10142289	10176751	3	Os07g0273600,Os07g0273700,Os07g0273900
7	1129	10223522	10232644	2	Os07g0274400,Os07g0274700
7	1417	10288817	10299495	2	Os07g0275801,Os07g0275901
7	69	10305762	10436013	3	Os07g0276000,Os07g0277000,Os07g0277500
7	318	10724596	10767128	5	Os07g0281700,Os07g0281800,Os07g0282300,Os07g0282401,Os07g0282500
7	1	10805327	10813161	2	Os07g0283050,Os07g0283125
7	69	10954093	11061780	5	Os07g0285200,Os07g0285450,Os07g0285700,Os07g0285900,Os07g0287000
7	966	11241360	11252469	2	Os07g0290200,Os07g0290500
7	6	11317434	11388213	3	Os07g0291750,Os07g0292100,Os07g0293000
7	1	11909796	11949101	2	Os07g0301500,Os07g0302100
7	648	13180808	13224558	3	Os07g0416700,Os07g0416900,Os07g0417200
7	43	13323931	13383987	3	Os07g0418500,Os07g0419000,Os07g0419100
7	4411	13354235	13367503	2	Os07g0418600,Os07g0418700
7	1999	13488360	13548698	2	Os07g0420700,Os07g0421300
7	1139	14106592	14304162	6	Os07g0429600,Os07g0429700,Os07g0430501,Os07g0431160,Os07g0432201,Os07g0432333
7	13	14491561	14502650	2	Os07g0434125,Os07g0434300
7	1940	15280459	15315649	3	Os07g0446600,Os07g0446900,Os07g0447200
7	67	15358960	15409748	4	Os07g0448100,Os07g0448200,Os07g0448400,Os07g0448800
7	890	15369182	15378085	2	Os07g0448300,Os07g0448600
7	2603	15982511	15993925	2	Os07g0458500,Os07g0458700
7	77	16315081	16349480	2	Os07g0463600,Os07g0464200
7	70	17524037	17534987	2	Os07g0481300,Os07g0481400
7	4414	17987904	18051084	2	Os07g0487198,Os07g0488215
7	1	17987936	18051110	2	Os07g0487300,Os07g0488400
7	5	18113479	18126388	2	Os07g0489200,Os07g0489300
7	5	18157770	18205154	2	Os07g0489950,Os07g0490100
7	1	18416304	18502813	4	Os07g0493200,Os07g0493800,Os07g0494300,Os07g0494800
7	4417	18532547	18541277	2	Os07g0495200,Os07g0495400
7	111	18852472	18875926	2	Os07g0500800,Os07g0501100
7	409	18852588	18875144	2	Os07g0500951,Os07g0501133
7	5	19008024	19062546	5	Os07g0502900,Os07g0503300,Os07g0503500,Os07g0503600,Os07g0503900
7	1115	19067905	19084688	2	Os07g0504200,Os07g0504500
7	618	19271812	19281520	2	Os07g0507500,Os07g0507600
7	773	19444465	19445510	2	Os07g0510300,Os07g0510350
7	5	19454526	19464260	2	Os07g0510400,Os07g0510500
7	366	19491973	19498889	2	Os07g0510833,Os07g0510900
7	461	19827289	19846071	2	Os07g0515700,Os07g0515900
7	4419	19850984	19858195	2	Os07g0516000,Os07g0516050
7	84	19962120	19972069	2	Os07g0517600,Os07g0517800
7	281	19975985	20086610	10	Os07g0517900,Os07g0518100,Os07g0518500,Os07g0519100,Os07g0519300,Os07g0519600,Os07g0519725,Os07g0519800,Os07g0520100,Os07g0520300
7	18	20149389	20170161	2	Os07g0521300,Os07g0521600
7	2946	20157774	20177774	2	Os07g0521500,Os07g0521800
7	4420	20254706	20265892	2	Os07g0523000,Os07g0523200
7	1140	20256757	20312109	5	Os07g0523100,Os07g0523150,Os07g0523300,Os07g0523500,Os07g0523700
7	499	20277401	20315784	3	Os07g0523400,Os07g0523600,Os07g0523965
7	44	20365632	20395761	2	Os07g0524900,Os07g0525100
7	111	20420138	20506402	3	Os07g0525500,Os07g0525900,Os07g0526400
7	44	20562555	20588166	2	Os07g0527000,Os07g0527300
7	921	20625092	20654046	3	Os07g0527900,Os07g0528200,Os07g0528400
7	27	20884650	20933256	5	Os07g0532800,Os07g0533000,Os07g0533300,Os07g0533600,Os07g0533800
7	3915	20884733	20901471	2	Os07g0532866,Os07g0532932
7	1	20942978	20975946	4	Os07g0534100,Os07g0534300,Os07g0534500,Os07g0534700
7	220	20999329	21043392	4	Os07g0535100,Os07g0535200,Os07g0535600,Os07g0535700
7	1	21045118	21073720	2	Os07g0535800,Os07g0536300
7	1	21108967	21178518	10	Os07g0537000,Os07g0537200,Os07g0537400,Os07g0537500,Os07g0537600,Os07g0537900,Os07g0538200,Os07g0538300,Os07g0538400,Os07g0538700
7	22	21223272	21282626	4	Os07g0539100,Os07g0539300,Os07g0539400,Os07g0539900
7	1	21295200	21444823	13	Os07g0540100,Os07g0540500,Os07g0540600,Os07g0540800,Os07g0541000,Os07g0541200,Os07g0541400,Os07g0541500,Os07g0541700,Os07g0541800,Os07g0541900,Os07g0542400,Os07g0542600
7	2821	21408731	21431357	2	Os07g0541850,Os07g0542232
7	433	21470797	21506607	2	Os07g0543100,Os07g0543300
7	227	21589820	21593557	2	Os07g0545300,Os07g0545400
7	21	21693856	21702732	2	Os07g0546800,Os07g0547100
7	535	21729270	21751105	2	Os07g0547700,Os07g0548100
7	1	21846328	21883372	3	Os07g0550500,Os07g0550900,Os07g0551300
7	93	21901505	22019184	6	Os07g0551600,Os07g0551700,Os07g0552400,Os07g0552800,Os07g0553000,Os07g0553400
7	303	22064503	22130398	9	Os07g0554100,Os07g0554200,Os07g0554500,Os07g0554600,Os07g0554900,Os07g0555000,Os07g0555100,Os07g0555300,Os07g0555400
7	1747	22231027	22246490	3	Os07g0557100,Os07g0557200,Os07g0557400
7	882	22304492	22313563	2	Os07g0558200,Os07g0558300
7	474	22339803	22343942	2	Os07g0558900,Os07g0559100
7	2238	22428263	22476365	2	Os07g0561800,Os07g0562400
7	740	22654667	22659266	2	Os07g0565000,Os07g0565100
7	1	22922745	22937578	2	Os07g0569550,Os07g0569800
7	706	22939113	22991120	3	Os07g0570100,Os07g0570300,Os07g0570500
7	31	22997026	23002063	2	Os07g0570550,Os07g0570600
7	1384	23095971	23100449	2	Os07g0572050,Os07g0572100
7	1018	23213439	23234358	3	Os07g0574200,Os07g0574500,Os07g0574600
7	1	23278788	23291356	3	Os07g0575600,Os07g0575700,Os07g0575750
7	339	23314373	23327227	2	Os07g0576100,Os07g0576500
7	4431	23314534	23330883	2	Os07g0576300,Os07g0576550
7	2823	23440709	23480747	3	Os07g0579100,Os07g0580200,Os07g0580300
7	1517	23491677	23500287	3	Os07g0580700,Os07g0580733,Os07g0580766
7	68	23582270	23586462	2	Os07g0582400,Os07g0582500
7	279	23624364	23641750	2	Os07g0583300,Os07g0583500
7	24	23814222	23824129	2	Os07g0586100,Os07g0586200
7	26	23973340	23981251	2	Os07g0588600,Os07g0588700
7	37	24515344	24578091	5	Os07g0601000,Os07g0601100,Os07g0601900,Os07g0602000,Os07g0602050
7	754	24751787	24758207	2	Os07g0604300,Os07g0604400
7	1405	24759625	24762385	2	Os07g0604500,Os07g0604550
7	1129	24765682	24769065	2	Os07g0604600,Os07g0604700
7	696	24805571	24850036	3	Os07g0605350,Os07g0605400,Os07g0605900
7	121	24845115	24906903	2	Os07g0605800,Os07g0606400
7	567	25039237	25048382	2	Os07g0608800,Os07g0608900
7	1066	25052480	25188788	5	Os07g0609100,Os07g0610200,Os07g0611200,Os07g0611400,Os07g0611500
7	3182	25195589	25212270	2	Os07g0611700,Os07g0612200
7	91	25446542	25470146	2	Os07g0617100,Os07g0617500
7	7	25540492	25585758	3	Os07g0618800,Os07g0619200,Os07g0619400
7	147	25884418	25915298	4	Os07g0624900,Os07g0625400,Os07g0625500,Os07g0625600
7	1	26052222	26062993	2	Os07g0628700,Os07g0628900
7	643	26098164	26142921	3	Os07g0629300,Os07g0629900,Os07g0630400
7	43	26367250	26396629	4	Os07g0635200,Os07g0635300,Os07g0635500,Os07g0635700
7	4141	26548836	26552939	2	Os07g0638300,Os07g0638400
7	11	26557097	26618069	4	Os07g0638600,Os07g0639000,Os07g0639400,Os07g0639500
7	47	26780049	26797512	4	Os07g0643000,Os07g0643100,Os07g0643400,Os07g0643700
7	2204	26852741	26881843	2	Os07g0644700,Os07g0644900
7	2417	26972587	27004378	3	Os07g0646200,Os07g0646500,Os07g0646700
7	153	26981889	27000533	2	Os07g0646300,Os07g0646600
7	160	27065563	27423642	15	Os07g0648233,Os07g0648400,Os07g0648900,Os07g0649100,Os07g0649300,Os07g0649500,Os07g0649800,Os07g0650100,Os07g0650200,Os07g0650375,Os07g0650600,Os07g0651600,Os07g0651800,Os07g0653000,Os07g0653050
7	160	27490581	27533378	4	Os07g0654450,Os07g0654700,Os07g0654900,Os07g0655201
7	1915	27628327	27633075	2	Os07g0656600,Os07g0656700
7	108	27991215	28074868	13	Os07g0663500,Os07g0663600,Os07g0663700,Os07g0663800,Os07g0663900,Os07g0664000,Os07g0664150,Os07g0664200,Os07g0664400,Os07g0664500,Os07g0664600,Os07g0664900,Os07g0665000
7	4445	28078190	28107515	2	Os07g0665250,Os07g0665750
7	309	28078653	28109515	2	Os07g0665300,Os07g0665700
7	110	28312232	28317670	2	Os07g0669650,Os07g0669700
7	614	28339687	28345391	2	Os07g0670200,Os07g0670300
7	1894	28531925	28535327	2	Os07g0674400,Os07g0674500
7	11	28660188	28692640	7	Os07g0676900,Os07g0677100,Os07g0677200,Os07g0677300,Os07g0677400,Os07g0677500,Os07g0677600
7	7	28710749	28729527	2	Os07g0678300,Os07g0678600
7	568	28993024	29009943	3	Os07g0683600,Os07g0683900,Os07g0684000
7	7	29191197	29200240	2	Os07g0687000,Os07g0687200
7	311	29271588	29291615	2	Os07g0688800,Os07g0689150
8	6	288778	321012	6	Os08g0105400,Os08g0105600,Os08g0105700,Os08g0105800,Os08g0106000,Os08g0106300
8	12	375391	383986	2	Os08g0107700,Os08g0107800
8	416	594453	657391	4	Os08g0111300,Os08g0111500,Os08g0111800,Os08g0112300
8	1832	956604	964531	2	Os08g0117200,Os08g0117300
8	46	1039566	1046017	2	Os08g0118500,Os08g0118800
8	989	1148943	1187176	3	Os08g0120900,Os08g0121275,Os08g0121500
8	2415	1179268	1194665	2	Os08g0121400,Os08g0121800
8	2560	1254648	1280804	2	Os08g0122900,Os08g0123101
8	1	1290371	1373780	7	Os08g0123600,Os08g0123900,Os08g0124000,Os08g0124100,Os08g0124500,Os08g0124600,Os08g0124700
8	4454	1301245	1313159	2	Os08g0123833,Os08g0124050
8	4384	1403611	1450498	2	Os08g0125006,Os08g0125059
8	78	1454214	1473694	2	Os08g0125112,Os08g0125250
8	187	1510719	1517559	2	Os08g0126000,Os08g0126100
8	20	1628504	1649032	4	Os08g0128700,Os08g0128900,Os08g0129300,Os08g0129400
8	85	1793422	1836588	3	Os08g0132000,Os08g0132100,Os08g0132600
8	380	1843879	1923505	2	Os08g0133000,Os08g0133700
8	85	1914052	1990818	2	Os08g0133600,Os08g0134900
