chromosome	family	start	end	size	genes
8	273	24258186	24262081	2	Os08g0490800,Os08g0490900
8	444	24407723	24456560	2	Os08g0494400,Os08g0495300
8	1131	24586613	24606587	3	Os08g0498100,Os08g0498400,Os08g0498600
8	1	24734910	24748547	2	Os08g0501000,Os08g0501088
8	1	24767565	24785986	3	Os08g0501500,Os08g0501600,Os08g0501700
8	6	25104735	25111322	2	Os08g0507000,Os08g0507100
8	6	25132615	25156850	2	Os08g0507702,Os08g0508000
8	245	25216460	25246140	2	Os08g0508800,Os08g0509100
8	121	25534766	25567818	2	Os08g0514600,Os08g0515000
8	20	25599752	25616030	3	Os08g0516200,Os08g0516500,Os08g0516550
8	134	25758874	25763823	2	Os08g0518800,Os08g0518900
8	60	25870837	25877678	2	Os08g0520500,Os08g0520550
8	20	25984217	26021349	5	Os08g0522700,Os08g0523000,Os08g0523100,Os08g0523200,Os08g0523400
8	20	26031733	26045316	2	Os08g0523700,Os08g0523850
8	244	26072254	26087515	2	Os08g0524200,Os08g0524400
8	434	26233716	26268141	4	Os08g0527100,Os08g0527300,Os08g0527400,Os08g0527600
8	15	26269575	26273155	2	Os08g0527700,Os08g0527733
8	434	26275315	26297999	4	Os08g0527800,Os08g0527900,Os08g0528000,Os08g0528100
8	242	26398359	26401482	2	Os08g0530066,Os08g0530100
8	32	26507926	26529016	2	Os08g0531700,Os08g0531900
8	113	27643356	27645921	2	Os08g0551300,Os08g0551366
8	113	27646938	27656790	4	Os08g0551500,Os08g0551900,Os08g0552000,Os08g0552100
8	113	27656997	27670789	4	Os08g0552300,Os08g0552333,Os08g0552400,Os08g0553000
8	113	27673598	27682169	4	Os08g0552800,Os08g0552900,Os08g0553050,Os08g0553100
8	113	27684127	27687265	2	Os08g0553300,Os08g0553400
8	113	27690054	27696402	3	Os08g0553500,Os08g0553700,Os08g0553750
8	1970	27714041	27731269	2	Os08g0554100,Os08g0554300
8	211	27761936	27797275	4	Os08g0554900,Os08g0555000,Os08g0555200,Os08g0555300
8	1795	27966196	27970710	2	Os08g0558900,Os08g0559000
9	41	1814051	1859251	3	Os09g0123500,Os09g0124100,Os09g0124232
9	586	3660489	3675486	2	Os09g0248200,Os09g0248300
9	139	4105156	4136547	2	Os09g0254050,Os09g0254600
9	139	4275739	4276419	2	Os09g0256600,Os09g0256650
9	786	4462316	4476159	3	Os09g0260000,Os09g0260200,Os09g0260300
9	6	4762038	4778505	2	Os09g0264051,Os09g0264400
9	1	5120497	5127339	2	Os09g0268000,Os09g0268100
9	101	6061844	6066866	2	Os09g0282100,Os09g0282300
9	471	6195158	6200877	2	Os09g0283600,Os09g0283801
9	9	6388158	6406039	2	Os09g0286600,Os09g0287000
9	34	7316075	7333289	2	Os09g0299000,Os09g0299200
9	205	7470846	7523188	2	Os09g0300800,Os09g0301800
9	205	7753372	7800107	2	Os09g0304500,Os09g0305300
9	236	7888136	7894014	3	Os09g0306500,Os09g0306566,Os09g0306632
9	235	8647061	8652037	2	Os09g0315050,Os09g0315100
9	3097	8879454	8973855	2	Os09g0317700,Os09g0318600
9	11	9486037	9492544	2	Os09g0323700,Os09g0323900
9	494	9498904	9507077	3	Os09g0324200,Os09g0324300,Os09g0324400
9	191	9667216	9695070	4	Os09g0327575,Os09g0327600,Os09g0327800,Os09g0328066
9	5	9790649	9832295	2	Os09g0329200,Os09g0330000
9	128	9857202	9917711	3	Os09g0330700,Os09g0331100,Os09g0331600
9	81	9970574	10085739	4	Os09g0332700,Os09g0333000,Os09g0333500,Os09g0333600
9	128	10158597	10254682	2	Os09g0334900,Os09g0337300
9	1	10365056	10381850	2	Os09g0339000,Os09g0339300
9	494	10520072	10524537	2	Os09g0341500,Os09g0341600
9	1854	10797525	10802249	2	Os09g0345400,Os09g0345500
9	1	10936863	10965501	2	Os09g0348400,Os09g0348600
9	1	10992178	11181038	8	Os09g0349100,Os09g0349600,Os09g0349650,Os09g0349700,Os09g0349800,Os09g0350900,Os09g0351700,Os09g0351800
9	16	11288774	11350044	4	Os09g0353400,Os09g0353700,Os09g0354100,Os09g0354300
9	1	11391986	11435151	2	Os09g0355400,Os09g0356000
9	1	11576100	11588842	2	Os09g0358000,Os09g0358100
9	1522	11843850	11866452	2	Os09g0362500,Os09g0362800
9	4527	12146324	12174941	2	Os09g0368250,Os09g0368400
9	551	12345752	12371236	5	Os09g0371000,Os09g0371100,Os09g0371200,Os09g0371300,Os09g0371400
9	1609	12932341	12937393	2	Os09g0381800,Os09g0381850
9	1161	13622417	13623412	2	Os09g0393501,Os09g0393801
9	411	13982981	13988779	2	Os09g0399800,Os09g0400000
9	4530	13987066	13996457	2	Os09g0400100,Os09g0400200
9	195	14256524	14344926	19	Os09g0404300,Os09g0404400,Os09g0404500,Os09g0404600,Os09g0404700,Os09g0404800,Os09g0405001,Os09g0405200,Os09g0405300,Os09g0405400,Os09g0405500,Os09g0405600,Os09g0405900,Os09g0406000,Os09g0406100,Os09g0406200,Os09g0406300,Os09g0406400,Os09g0406500
9	258	14793742	14813725	2	Os09g0414500,Os09g0414600
9	19	14976326	14994845	2	Os09g0417600,Os09g0417800
9	471	15090674	15128929	4	Os09g0419500,Os09g0419600,Os09g0420000,Os09g0420100
9	459	15235478	15247495	3	Os09g0421600,Os09g0421700,Os09g0421800
9	44	15451286	15468833	3	Os09g0426100,Os09g0426200,Os09g0426500
9	173	15610715	15625678	2	Os09g0429400,Os09g0429500
9	26	15633641	15699260	2	Os09g0429766,Os09g0430600
9	173	15752949	15770717	2	Os09g0431100,Os09g0431200
9	26	15810286	15830158	2	Os09g0431750,Os09g0431900
9	694	15891790	15911196	3	Os09g0432900,Os09g0433000,Os09g0433300
9	309	16039122	16059278	2	Os09g0436300,Os09g0436400
9	6	16387840	16396467	3	Os09g0441400,Os09g0441600,Os09g0441625
9	910	16564529	16574893	2	Os09g0444800,Os09g0444900
9	6	16711022	16720923	2	Os09g0447300,Os09g0447500
9	1122	16886440	16926731	2	Os09g0451133,Os09g0451266
9	47	17145776	17172815	2	Os09g0455500,Os09g0455900
9	7	17327587	17339171	3	Os09g0458700,Os09g0458800,Os09g0458900
9	47	17417341	17462020	6	Os09g0460400,Os09g0460500,Os09g0460700,Os09g0461500,Os09g0461700,Os09g0461900
9	47	17467119	17472209	2	Os09g0462100,Os09g0462200
9	57	17506089	17515718	2	Os09g0462875,Os09g0463100
9	306	17748588	17762575	2	Os09g0467300,Os09g0467400
9	1878	17881824	17885624	2	Os09g0469950,Os09g0470000
9	1	17949936	18008036	6	Os09g0471200,Os09g0471400,Os09g0471500,Os09g0471550,Os09g0471600,Os09g0471800
9	974	18058240	18068411	2	Os09g0472700,Os09g0472900
9	1824	18085556	18090832	2	Os09g0473300,Os09g0473350
9	93	18301105	18322383	3	Os09g0478000,Os09g0478100,Os09g0478300
9	1597	18360678	18368193	2	Os09g0479000,Os09g0479100
9	3892	18381040	18391684	2	Os09g0479300,Os09g0479400
9	59	18391869	18404264	2	Os09g0479500,Os09g0479600
9	5	18642413	18659177	2	Os09g0482860,Os09g0482900
9	101	18735050	18739395	2	Os09g0485500,Os09g0485600
9	74	18889955	18907442	2	Os09g0490400,Os09g0491100
9	37	18994543	19031331	5	Os09g0491788,Os09g0491822,Os09g0491820,Os09g0491852,Os09g0491868
9	300	19088601	19094165	2	Os09g0492900,Os09g0493000
9	757	19173795	19176365	2	Os09g0494800,Os09g0495000
9	757	19180057	19185436	2	Os09g0495200,Os09g0495300
9	62	19445501	19461698	3	Os09g0502600,Os09g0502800,Os09g0502900
9	729	19465674	19471622	2	Os09g0503000,Os09g0503100
9	620	19577312	19586210	2	Os09g0505900,Os09g0506000
9	62	19596349	19619199	2	Os09g0506450,Os09g0506700
9	629	19868099	19875632	2	Os09g0511200,Os09g0511300
9	74	19882710	19914481	3	Os09g0511600,Os09g0511700,Os09g0511900
9	10	20157733	20167803	2	Os09g0517100,Os09g0517200
9	5	20214433	20223992	2	Os09g0518000,Os09g0518200
9	9	20399458	20404332	2	Os09g0522100,Os09g0522200
9	672	20613388	20633528	2	Os09g0527100,Os09g0527500
9	6	20768633	20776144	2	Os09g0530275,Os09g0530300
9	643	21155963	21167647	2	Os09g0537700,Os09g0538000
9	336	21450712	21465476	2	Os09g0543900,Os09g0544000
9	46	21586113	21591060	2	Os09g0546100,Os09g0546200
9	46	21599713	21607126	4	Os09g0546700,Os09g0546900,Os09g0547000,Os09g0547033
9	307	21696880	21726166	2	Os09g0548700,Os09g0549300
9	1	21807839	21820409	2	Os09g0551201,Os09g0551251
9	1	21841355	21850168	2	Os09g0551400,Os09g0551500
9	1743	21891811	21896982	2	Os09g0552500,Os09g0552600
9	17	21902714	21908009	2	Os09g0552800,Os09g0552900
9	2841	21963654	22010349	2	Os09g0554300,Os09g0555100
9	2350	22278292	22284167	2	Os09g0560700,Os09g0560800
9	1	22292353	22318752	4	Os09g0561000,Os09g0561450,Os09g0561500,Os09g0561600
9	54	22420898	22457503	5	Os09g0564000,Os09g0564200,Os09g0564400,Os09g0564600,Os09g0564700
9	52	22695120	22700959	3	Os09g0568500,Os09g0568600,Os09g0568700
9	1	22749994	22757473	2	Os09g0570000,Os09g0570100
9	9	22821581	22847950	2	Os09g0571700,Os09g0572000
10	36	432006	438138	4	Os10g0105800,Os10g0105850,Os10g0105900,Os10g0105933
10	36	583024	592675	2	Os10g0108700,Os10g0108800
10	11	655625	678858	2	Os10g0109300,Os10g0109600
10	15	689474	746152	2	Os10g0109900,Os10g0110250
10	15	762143	774213	2	Os10g0110600,Os10g0110800
10	1054	866451	870263	2	Os10g0113050,Os10g0113201
10	209	869538	926465	5	Os10g0113100,Os10g0113375,Os10g0113723,Os10g0113900,Os10g0114300
10	1412	939084	1002907	3	Os10g0114500,Os10g0115200,Os10g0115500
10	36	1431142	1445310	2	Os10g0122300,Os10g0122500
10	21	1681092	1713322	5	Os10g0126500,Os10g0126600,Os10g0126700,Os10g0126800,Os10g0127000
10	21	1743579	1757886	2	Os10g0127900,Os10g0128200
10	3432	1778491	1783977	2	Os10g0128700,Os10g0128900
10	1	1792146	1820555	2	Os10g0129200,Os10g0129732
10	1655	1829368	1834740	2	Os10g0130066,Os10g0130132
10	1318	1838774	1842853	2	Os10g0130200,Os10g0130300
10	10	2018904	2057059	2	Os10g0132500,Os10g0132700
10	42	2099188	2123738	3	Os10g0133600,Os10g0133800,Os10g0134033
10	42	2151190	2170542	4	Os10g0134700,Os10g0134800,Os10g0134900,Os10g0135100
10	303	2185292	2198967	3	Os10g0135300,Os10g0135400,Os10g0135500
10	53	2337370	2354534	2	Os10g0137700,Os10g0138000
10	53	2374615	2447981	5	Os10g0138300,Os10g0138600,Os10g0139300,Os10g0139500,Os10g0139600
10	1	2517965	2524453	2	Os10g0141200,Os10g0141300
10	53	2731736	2748402	3	Os10g0145000,Os10g0145100,Os10g0145200
10	246	2942140	2967640	4	Os10g0149000,Os10g0149100,Os10g0149200,Os10g0149400
10	246	2981620	2992012	2	Os10g0149800,Os10g0150000
10	246	2999345	3032661	5	Os10g0150300,Os10g0150400,Os10g0150600,Os10g0150700,Os10g0150800
10	142	3438474	3446808	2	Os10g0154700,Os10g0154900
10	2	3501258	3518646	2	Os10g0155700,Os10g0155800
10	7	3525791	3538890	2	Os10g0155900,Os10g0156200
10	1854	3779650	3787397	2	Os10g0159600,Os10g0159700
10	59	4094841	4213870	2	Os10g0162846,Os10g0162854
10	6	4599943	4636133	3	Os10g0166600,Os10g0167200,Os10g0167250
10	564	4681868	4701692	2	Os10g0168000,Os10g0168200
10	111	4700928	4726168	2	Os10g0168300,Os10g0168500
10	6	4914321	4931155	2	Os10g0171300,Os10g0171500
10	1214	5866542	5908148	2	Os10g0185400,Os10g0186200
10	3845	6484463	6510300	2	Os10g0193100,Os10g0193500
10	6	6698731	6716328	2	Os10g0196000,Os10g0196100
10	44	6897044	6953361	2	Os10g0198900,Os10g0199500
10	2619	7435159	7444003	2	Os10g0204300,Os10g0204400
10	1533	8927907	8938316	2	Os10g0323600,Os10g0323900
10	1	9041999	9057476	2	Os10g0326100,Os10g0326200
10	784	9062760	9080094	2	Os10g0326400,Os10g0326800
10	5	9393215	9400596	2	Os10g0332000,Os10g0332300
10	88	9541494	9618079	3	Os10g0333700,Os10g0334500,Os10g0335000
10	48	10231802	10252736	2	Os10g0344000,Os10g0344500
10	48	10293210	10304353	2	Os10g0344900,Os10g0345100
10	76	10563123	10587959	4	Os10g0349300,Os10g0349400,Os10g0349600,Os10g0349900
10	271	10713390	10730929	2	Os10g0351600,Os10g0351700
10	364	11110251	11124885	2	Os10g0361000,Os10g0361300
10	2	11880133	11899916	2	Os10g0374600,Os10g0375000
10	2845	12879408	12894595	3	Os10g0389100,Os10g0389200,Os10g0389300
10	1111	12968039	12982476	2	Os10g0390500,Os10g0390600
10	256	13042892	13070894	2	Os10g0391801,Os10g0392400
10	24	13104770	13108437	2	Os10g0392800,Os10g0392900
10	24	13123214	13133327	3	Os10g0393600,Os10g0393700,Os10g0393800
10	132	13231204	13255129	2	Os10g0395100,Os10g0395150
10	755	13438132	13469366	3	Os10g0399100,Os10g0399200,Os10g0399700
10	571	13721970	13774369	2	Os10g0403800,Os10g0404300
10	889	13778846	13784910	3	Os10g0404500,Os10g0404533,Os10g0404566
10	286	14341776	14353676	2	Os10g0412000,Os10g0412050
10	1454	14436872	14448666	3	Os10g0413700,Os10g0413900,Os10g0414000
10	4532	14532913	14548901	2	Os10g0415600,Os10g0415800
10	2846	14590045	14603656	2	Os10g0416500,Os10g0416800
10	1875	14751991	14759763	2	Os10g0419400,Os10g0419500
10	584	14904210	14911829	2	Os10g0422000,Os10g0422075
10	20	15003427	15012324	2	Os10g0423300,Os10g0423400
10	20	15019919	15037117	3	Os10g0423800,Os10g0423900,Os10g0424100
10	20	15102268	15140103	3	Os10g0425400,Os10g0425700,Os10g0425900
10	20	15255885	15288094	5	Os10g0428900,Os10g0429200,Os10g0429300,Os10g0429600,Os10g0429651
10	2847	15326689	15336096	2	Os10g0430600,Os10g0430700
10	20	15462806	15468056	2	Os10g0434000,Os10g0434200
10	20	15498122	15594278	6	Os10g0434999,Os10g0435300,Os10g0435400,Os10g0435900,Os10g0436100,Os10g0436700
10	6	15791484	15799887	2	Os10g0439700,Os10g0439800
10	1	15874303	15880050	2	Os10g0441900,Os10g0442000
10	1633	15939259	15942538	2	Os10g0443000,Os10g0443100
10	369	15983796	16000815	2	Os10g0443800,Os10g0444100
10	259	16027967	16038231	2	Os10g0444600,Os10g0444700
10	651	16494319	16508277	3	Os10g0452300,Os10g0452500,Os10g0452700
10	651	16581609	16600321	3	Os10g0453900,Os10g0454200,Os10g0454300
10	360	16852034	16863370	2	Os10g0458900,Os10g0459300
10	360	16892830	16898801	2	Os10g0459600,Os10g0459700
10	1689	16961697	16983032	2	Os10g0461100,Os10g0461400
10	187	17140936	17157443	2	Os10g0464500,Os10g0464800
10	587	17236433	17249923	3	Os10g0466800,Os10g0467000,Os10g0467100
10	2	17346611	17361914	2	Os10g0469300,Os10g0469600
10	1226	17619188	17623669	2	Os10g0474100,Os10g0474900
10	309	17646481	17660770	2	Os10g0474300,Os10g0474600
10	1226	17673233	17689465	2	Os10g0474800,Os10g0475100
10	633	17945273	17952014	2	Os10g0478450,Os10g0478500
10	1947	18214554	18227300	2	Os10g0482450,Os10g0482700
10	85	18446071	18454375	2	Os10g0487500,Os10g0487600
10	748	18598558	18621528	2	Os10g0490100,Os10g0490400
10	1444	18635437	18641882	3	Os10g0490800,Os10g0490900,Os10g0491000
10	1972	18670868	18678989	2	Os10g0492000,Os10g0492101
10	12	18823677	18836049	2	Os10g0495100,Os10g0495200
10	12	18935690	18953700	3	Os10g0497300,Os10g0497366,Os10g0497432
10	180	18989312	19007634	5	Os10g0498000,Os10g0498100,Os10g0498200,Os10g0498300,Os10g0498500
10	373	19108715	19114168	2	Os10g0501200,Os10g0501300
10	1100	19166324	19174055	2	Os10g0502500,Os10g0502600
10	359	19288018	19335615	5	Os10g0504650,Os10g0504900,Os10g0505000,Os10g0505500,Os10g0505700
10	18	19389025	19400883	2	Os10g0507000,Os10g0507150
10	2391	19568799	19583594	2	Os10g0509401,Os10g0509600
10	4368	19677199	19692164	2	Os10g0511400,Os10g0511600
10	6	19804480	19828392	3	Os10g0513400,Os10g0513900,Os10g0514300
10	6	19831925	19839400	2	Os10g0514450,Os10g0514500
10	6	19847084	19858161	2	Os10g0514700,Os10g0514901
10	6	19858762	19883248	3	Os10g0515200,Os10g0515400,Os10g0515900
10	527	19954746	19957356	2	Os10g0516600,Os10g0516701
10	1172	20098367	20110180	2	Os10g0519800,Os10g0520100
10	2798	20271867	20278573	2	Os10g0522700,Os10g0522800
10	49	20432064	20499096	6	Os10g0525400,Os10g0525500,Os10g0525800,Os10g0527400,Os10g0527601,Os10g0527800
10	49	20553664	20560614	3	Os10g0528200,Os10g0528300,Os10g0528400
10	49	20574829	20593601	3	Os10g0528900,Os10g0529300,Os10g0529400
10	49	20597074	20629985	7	Os10g0529700,Os10g0529800,Os10g0530200,Os10g0530300,Os10g0530400,Os10g0530500,Os10g0530600
10	11	20895706	20902329	2	Os10g0536600,Os10g0536700
10	27	20956884	20972640	2	Os10g0537800,Os10g0538200
10	76	21655489	21671244	4	Os10g0551700,Os10g0551800,Os10g0551900,Os10g0552200
10	76	21690332	21697778	3	Os10g0552600,Os10g0552700,Os10g0552800
10	183	21835933	21849722	2	Os10g0555700,Os10g0555900
10	1395	21955492	21966288	3	Os10g0557900,Os10g0558100,Os10g0558125
10	16	21995563	22014287	2	Os10g0558900,Os10g0559200
10	75	22400331	22414518	2	Os10g0565700,Os10g0566050
10	1133	22582333	22608671	4	Os10g0569600,Os10g0569800,Os10g0570001,Os10g0570200
10	931	22774961	22780305	2	Os10g0573700,Os10g0573800
10	15	23114698	23131238	2	Os10g0579600,Os10g0579800
11	85	174544	177755	2	Os11g0104240,Os11g0104220
11	80	392252	396910	2	Os11g0108650,Os11g0108700
11	2780	462875	472348	2	Os11g0109933,Os11g0109950
11	4	641561	642987	2	Os11g0113900,Os11g0114000
11	168	680034	685551	2	Os11g0114900,Os11g0115100
11	168	693326	703928	2	Os11g0115350,Os11g0115400
11	168	715445	724377	2	Os11g0116000,Os11g0116200
11	19	782471	795540	3	Os11g0117400,Os11g0117500,Os11g0117600
11	224	812243	815795	2	Os11g0117900,Os11g0118000
11	1124	905646	914006	2	Os11g0120600,Os11g0120725
11	1	947565	963088	2	Os11g0121400,Os11g0121500
11	17	1233932	1271179	3	Os11g0126900,Os11g0127000,Os11g0127600
11	48	1341435	1352335	2	Os11g0129000,Os11g0129200
11	153	1405320	1409547	2	Os11g0130600,Os11g0130700
11	562	1453786	1467581	2	Os11g0131900,Os11g0132000
11	1	1509884	1524288	2	Os11g0133001,Os11g0133100
11	1	1538544	1548581	2	Os11g0133300,Os11g0133500
11	7	1605182	1610131	2	Os11g0134300,Os11g0134400
11	285	1626506	1646052	2	Os11g0135000,Os11g0135300
11	1442	1735473	1748824	2	Os11g0137400,Os11g0137500
11	683	1781776	1800298	2	Os11g0138400,Os11g0138600
11	121	1901250	1921931	2	Os11g0141100,Os11g0141333
11	356	1933987	1944140	3	Os11g0141500,Os11g0141550,Os11g0141700
11	347	1984616	1988373	2	Os11g0142300,Os11g0142400
11	428	2024383	2029322	2	Os11g0143600,Os11g0143700
11	703	2247706	2261027	2	Os11g0148700,Os11g0148800
11	291	2423636	2437010	2	Os11g0151700,Os11g0151800
11	1307	2512383	2521841	2	Os11g0153600,Os11g0153700
11	86	2659043	2666529	2	Os11g0156300,Os11g0156401
11	113	2904929	2908803	2	Os11g0159900,Os11g0160000
11	42	2966226	2984650	4	Os11g0160900,Os11g0161000,Os11g0161100,Os11g0161133
11	2	3536690	3557873	4	Os11g0172150,Os11g0172300,Os11g0172350,Os11g0172400
11	2	3640348	3667770	4	Os11g0173550,Os11g0173750,Os11g0173800,Os11g0173900
11	1469	3721900	3739034	2	Os11g0175000,Os11g0175300
11	91	3916880	3995784	6	Os11g0178800,Os11g0179000,Os11g0179400,Os11g0179500,Os11g0179700,Os11g0180000
11	372	4094598	4101455	2	Os11g0181700,Os11g0181800
11	128	4151438	4188218	3	Os11g0182500,Os11g0182900,Os11g0183150
11	926	4287928	4297455	2	Os11g0184600,Os11g0184800
11	79	4443203	4469313	3	Os11g0187500,Os11g0187600,Os11g0187700
11	58	4701769	4703613	2	Os11g0194000,Os11g0194200
11	21	5089294	5116719	2	Os11g0201360,Os11g0201441
11	1142	5148658	5156057	2	Os11g0201966,Os11g0202100
11	21	5155359	5171213	3	Os11g0202000,Os11g0202200,Os11g0202300
11	21	5336615	5345614	2	Os11g0205800,Os11g0205900
11	225	5357840	5375530	4	Os11g0206200,Os11g0206400,Os11g0206300,Os11g0206600
11	2797	5405958	5427714	2	Os11g0207000,Os11g0207100
11	21	5518581	5560163	4	Os11g0208000,Os11g0208100,Os11g0208300,Os11g0208400
11	21	5611296	5618397	2	Os11g0209100,Os11g0209200
11	555	5712810	5758642	3	Os11g0210300,Os11g0210500,Os11g0210600
11	191	5798254	5802020	2	Os11g0211600,Os11g0211650
11	191	5820879	5828666	2	Os11g0212000,Os11g0212100
11	1	5859750	5881813	2	Os11g0212900,Os11g0213000
11	91	5936538	5997392	5	Os11g0214100,Os11g0214400,Os11g0214700,Os11g0214900,Os11g0215100
11	1440	6146834	6156093	2	Os11g0218100,Os11g0218200
11	1590	6187696	6193229	4	Os11g0218560,Os11g0218619,Os11g0218678,Os11g0218737
11	99	6335893	6358201	3	Os11g0221000,Os11g0221200,Os11g0221300
11	547	6494799	6506695	2	Os11g0224200,Os11g0224301
11	3505	6509996	6521680	2	Os11g0224400,Os11g0224600
11	2726	6646291	6650170	2	Os11g0226966,Os11g0227000
11	59	6657129	6680770	2	Os11g0227100,Os11g0227200
11	59	6703146	6839374	2	Os11g0227800,Os11g0228600
11	59	6872016	6896307	3	Os11g0229300,Os11g0229400,Os11g0229500
11	204	6925637	6964564	3	Os11g0230400,Os11g0230700,Os11g0231200
11	204	6980647	7007235	2	Os11g0231800,Os11g0232000
11	580	7255817	7262674	2	Os11g0236100,Os11g0236200
11	4601	7327021	7332623	2	Os11g0236932,Os11g0237300
11	10	7356166	7367861	2	Os11g0237900,Os11g0238000
11	204	7419636	7435428	3	Os11g0239000,Os11g0239200,Os11g0239400
11	338	7551980	7576414	3	Os11g0241200,Os11g0241700,Os11g0241832
11	116	8085126	8091256	2	Os11g0249400,Os11g0249600
11	795	8128595	8132190	2	Os11g0250400,Os11g0250600
11	795	8163352	8248342	3	Os11g0251400,Os11g0252400,Os11g0253100
11	1814	8417487	8422716	2	Os11g0256000,Os11g0256050
11	130	8457135	8531343	3	Os11g0256600,Os11g0256900,Os11g0257700
11	130	8648863	8678820	2	Os11g0259700,Os11g0260100
11	949	9098624	9106033	2	Os11g0265800,Os11g0265850
11	1	9407238	9411512	2	Os11g0269900,Os11g0270000
11	352	9748379	9759732	2	Os11g0275000,Os11g0275200
11	15	10133473	10191810	3	Os11g0283500,Os11g0284032,Os11g0284300
11	363	10342267	10376610	2	Os11g0286400,Os11g0286800
11	1974	10935633	10973314	2	Os11g0297400,Os11g0297650
11	77	11583390	11651887	3	Os11g0306300,Os11g0306400,Os11g0307300
11	1422	12403900	12408062	2	Os11g0362633,Os11g0368172
11	57	13802497	13915531	4	Os11g0430600,Os11g0431100,Os11g0431400,Os11g0431700
11	128	14085190	14121700	3	Os11g0434850,Os11g0435100,Os11g0435300
11	610	14189093	14204045	2	Os11g0436450,Os11g0436500
11	115	14330653	14369253	2	Os11g0438700,Os11g0439100
11	263	14390405	14430579	2	Os11g0439600,Os11g0440200
11	413	14997460	15075772	2	Os11g0448700,Os11g0449600
11	857	15320288	15337158	3	Os11g0453900,Os11g0454000,Os11g0454200
11	147	15452990	15462351	2	Os11g0456200,Os11g0456300
11	5	15475373	15498561	2	Os11g0457000,Os11g0457300
11	3	15667656	15676421	2	Os11g0460500,Os11g0460700
11	262	16435035	16442206	2	Os11g0474800,Os11g0474900
11	18	17388238	17455221	5	Os11g0493700,Os11g0492100,Os11g0492200,Os11g0492300,Os11g0492500
11	18	17481271	17563942	4	Os11g0492900,Os11g0493000,Os11g0493100,Os11g0494100
11	121	17952832	17986258	2	Os11g0504900,Os11g0505300
11	17	18288358	18314023	4	Os11g0512000,Os11g0512100,Os11g0512200,Os11g0512600
11	2	18426136	18445713	3	Os11g0514400,Os11g0514500,Os11g0514700
11	603	18552567	18575490	2	Os11g0517400,Os11g0517800
11	88	18994678	19026620	2	Os11g0524601,Os11g0524900
11	111	19208135	19228479	3	Os11g0529125,Os11g0529100,Os11g0529500
11	111	19236424	19281006	3	Os11g0529800,Os11g0529900,Os11g0530600
11	193	19701215	19708469	2	Os11g0539600,Os11g0539700
11	389	19812507	19870853	3	Os11g0540900,Os11g0541200,Os11g0541600
11	536	20035538	20048955	2	Os11g0544900,Os11g0545000
11	1443	20321331	20332134	2	Os11g0549605,Os11g0549610
11	1734	20336764	20349189	2	Os11g0549615,Os11g0549620
11	3669	20482685	20503074	2	Os11g0550900,Os11g0551350
11	175	21031351	21043941	2	Os11g0564900,Os11g0565000
11	2	21213554	21301397	7	Os11g0568800,Os11g0569300,Os11g0569500,Os11g0569600,Os11g0569733,Os11g0569800,Os11g0570000
11	213	21566303	21569308	2	Os11g0574200,Os11g0574233
11	100	21608163	21609671	2	Os11g0574500,Os11g0574725
11	100	21722905	21732981	2	Os11g0576400,Os11g0576900
11	920	21760344	21763278	2	Os11g0577300,Os11g0577350
11	213	21806096	21843540	4	Os11g0578100,Os11g0578225,Os11g0578250,Os11g0578500
11	144	21860467	21873054	2	Os11g0579100,Os11g0579200
11	10	22318116	22333982	2	Os11g0588400,Os11g0588600
11	10	22382356	22458547	5	Os11g0589800,Os11g0590400,Os11g0590700,Os11g0590900,Os11g0591000
11	1449	22495078	22512374	5	Os11g0591700,Os11g0591800,Os11g0592000,Os11g0592100,Os11g0592200
11	100	22577889	22616875	4	Os11g0593100,Os11g0593500,Os11g0593600,Os11g0593700
11	251	22642566	22647144	2	Os11g0594500,Os11g0594600
11	240	22649728	22652160	2	Os11g0594700,Os11g0594800
11	1864	22768985	22808829	2	Os11g0597500,Os11g0597601
11	144	22822490	22866319	2	Os11g0598300,Os11g0598500
11	745	22887317	22917067	3	Os11g0598900,Os11g0599000,Os11g0599101
11	10	23361134	23378661	2	Os11g0605600,Os11g0605900
11	1	23488663	23548581	3	Os11g0608300,Os11g0608700,Os11g0609500
11	10	23565332	23595238	2	Os11g0609700,Os11g0610000
11	470	23844616	23853995	2	Os11g0614400,Os11g0614500
11	10	24667206	24674337	2	Os11g0629582,Os11g0629600
11	20	24735670	24757242	3	Os11g0630700,Os11g0630900,Os11g0631100
11	80	25423701	25434791	2	Os11g0641500,Os11g0641800
11	144	25627185	25699181	3	Os11g0645800,Os11g0645886,Os11g0646300
11	691	25806201	25836698	3	Os11g0648400,Os11g0648700,Os11g0648800
11	4618	25893929	25897219	2	Os11g0649600,Os11g0649700
11	187	25944119	25952239	2	Os11g0650500,Os11g0650600
11	144	26212918	26261416	3	Os11g0655200,Os11g0655300,Os11g0655700
11	194	26269974	26276206	2	Os11g0655900,Os11g0656000
11	58	26475503	26482885	2	Os11g0659600,Os11g0659700
11	1	26738642	26752365	4	Os11g0663900,Os11g0664000,Os11g0664133,Os11g0664100
11	149	26777816	26799952	2	Os11g0664500,Os11g0664800
11	1	26875368	26918387	4	Os11g0666100,Os11g0666200,Os11g0666300,Os11g0667000
11	149	26967537	26986477	2	Os11g0668300,Os11g0668650
11	1	27024430	27080652	2	Os11g0669200,Os11g0670100
11	1	27152574	27157693	2	Os11g0672200,Os11g0672300
