family	seqid1	sequid2
524	Os04t0344400-00	Os07t0218200-00
524	Os04t0345400-02	Os07t0218200-00
525	Os03t0416200-02	Os03t0416300-01
525	Os03t0416200-02	Os03t0754500-00
525	Os03t0416200-02	Os04t0540300-00
525	Os03t0416200-02	Os05t0386800-02
525	Os03t0416200-02	Os07t0604300-01
525	Os03t0416200-02	Os07t0604400-00
525	Os03t0416200-02	Os10t0497700-01
525	Os03t0416300-01	Os03t0754500-00
525	Os03t0416300-01	Os04t0540300-00
525	Os03t0416300-01	Os05t0386800-02
525	Os03t0416300-01	Os07t0604300-01
525	Os03t0416300-01	Os07t0604400-00
525	Os03t0416300-01	Os10t0497700-01
525	Os03t0754500-00	Os04t0540300-00
525	Os03t0754500-00	Os05t0386800-02
525	Os03t0754500-00	Os07t0604300-01
525	Os03t0754500-00	Os07t0604400-00
525	Os03t0754500-00	Os10t0497700-01
525	Os04t0540300-00	Os05t0386800-02
525	Os04t0540300-00	Os07t0604300-01
525	Os04t0540300-00	Os07t0604400-00
525	Os04t0540300-00	Os10t0497700-01
525	Os05t0386800-02	Os07t0604300-01
525	Os05t0386800-02	Os07t0604400-00
525	Os05t0386800-02	Os10t0497700-01
525	Os07t0604300-01	Os07t0604400-00
525	Os07t0604300-01	Os10t0497700-01
525	Os07t0604400-00	Os10t0497700-01
526	Os10t0558200-00	Os10t0558400-00
526	Os10t0558200-00	Os10t0558700-02
526	Os10t0558200-00	Os10t0558750-01
526	Os10t0558200-00	Os10t0558900-01
526	Os10t0558200-00	Os10t0559200-01
526	Os10t0558200-00	Os10t0559400-02
526	Os10t0558200-00	Os10t0559500-01
526	Os10t0558400-00	Os10t0558700-02
526	Os10t0558400-00	Os10t0558750-01
526	Os10t0558400-00	Os10t0558900-01
526	Os10t0558400-00	Os10t0559200-01
526	Os10t0558400-00	Os10t0559400-02
526	Os10t0558400-00	Os10t0559500-01
526	Os10t0558700-02	Os10t0558750-01
526	Os10t0558700-02	Os10t0558900-01
526	Os10t0558700-02	Os10t0559200-01
526	Os10t0558700-02	Os10t0559400-02
526	Os10t0558700-02	Os10t0559500-01
526	Os10t0558750-01	Os10t0558900-01
526	Os10t0558750-01	Os10t0559200-01
526	Os10t0558750-01	Os10t0559400-02
526	Os10t0558750-01	Os10t0559500-01
526	Os10t0558900-01	Os10t0559200-01
526	Os10t0558900-01	Os10t0559400-02
526	Os10t0558900-01	Os10t0559500-01
526	Os10t0559200-01	Os10t0559400-02
526	Os10t0559200-01	Os10t0559500-01
526	Os10t0559400-02	Os10t0559500-01
527	Os03t0442900-01	Os03t0604566-01
527	Os03t0442900-01	Os03t0762100-01
527	Os03t0442900-01	Os06t0694400-02
527	Os03t0442900-01	Os11t0634200-01
527	Os03t0442900-01	Os12t0508200-01
527	Os03t0442900-01	Os12t0577800-01
527	Os03t0442900-01	Os12t0580600-01
527	Os03t0604566-01	Os03t0762100-01
527	Os03t0604566-01	Os06t0694400-02
527	Os03t0604566-01	Os11t0634200-01
527	Os03t0604566-01	Os12t0508200-01
527	Os03t0604566-01	Os12t0577800-01
527	Os03t0604566-01	Os12t0580600-01
527	Os03t0762100-01	Os06t0694400-02
527	Os03t0762100-01	Os11t0634200-01
527	Os03t0762100-01	Os12t0508200-01
527	Os03t0762100-01	Os12t0577800-01
527	Os03t0762100-01	Os12t0580600-01
527	Os06t0694400-02	Os11t0634200-01
527	Os06t0694400-02	Os12t0508200-01
527	Os06t0694400-02	Os12t0577800-01
527	Os06t0694400-02	Os12t0580600-01
527	Os11t0634200-01	Os12t0508200-01
527	Os11t0634200-01	Os12t0577800-01
527	Os11t0634200-01	Os12t0580600-01
527	Os12t0508200-01	Os12t0577800-01
527	Os12t0508200-01	Os12t0580600-01
527	Os12t0577800-01	Os12t0580600-01
528	Os03t0581600-01	Os04t0601800-01
528	Os03t0581600-01	Os04t0602000-00
528	Os03t0581600-01	Os06t0116600-01
528	Os03t0581600-01	Os08t0139100-01
528	Os03t0581600-01	Os09t0132600-01
528	Os03t0581600-01	Os09t0509000-01
528	Os03t0581600-01	Os11t0216400-01
528	Os04t0601800-01	Os04t0602000-00
528	Os04t0601800-01	Os06t0116600-01
528	Os04t0601800-01	Os08t0139100-01
528	Os04t0601800-01	Os09t0132600-01
528	Os04t0601800-01	Os09t0509000-01
528	Os04t0601800-01	Os11t0216400-01
528	Os04t0602000-00	Os06t0116600-01
528	Os04t0602000-00	Os08t0139100-01
528	Os04t0602000-00	Os09t0132600-01
528	Os04t0602000-00	Os09t0509000-01
528	Os04t0602000-00	Os11t0216400-01
528	Os06t0116600-01	Os08t0139100-01
528	Os06t0116600-01	Os09t0132600-01
528	Os06t0116600-01	Os09t0509000-01
528	Os06t0116600-01	Os11t0216400-01
528	Os08t0139100-01	Os09t0132600-01
528	Os08t0139100-01	Os09t0509000-01
528	Os08t0139100-01	Os11t0216400-01
528	Os09t0132600-01	Os09t0509000-01
528	Os09t0132600-01	Os11t0216400-01
528	Os09t0509000-01	Os11t0216400-01
529	Os03t0607200-01	Os03t0760800-01
529	Os03t0607200-01	Os05t0376800-01
529	Os03t0607200-01	Os05t0432200-00
529	Os03t0607200-01	Os06t0266800-01
529	Os03t0607200-01	Os07t0592000-01
529	Os03t0607200-01	Os09t0414900-01
529	Os03t0607200-01	Os10t0115550-00
529	Os03t0760800-01	Os05t0376800-01
529	Os03t0760800-01	Os05t0432200-00
529	Os03t0760800-01	Os06t0266800-01
529	Os03t0760800-01	Os07t0592000-01
529	Os03t0760800-01	Os09t0414900-01
529	Os03t0760800-01	Os10t0115550-00
529	Os05t0376800-01	Os05t0432200-00
529	Os05t0376800-01	Os06t0266800-01
529	Os05t0376800-01	Os07t0592000-01
529	Os05t0376800-01	Os09t0414900-01
529	Os05t0376800-01	Os10t0115550-00
529	Os05t0432200-00	Os06t0266800-01
529	Os05t0432200-00	Os07t0592000-01
529	Os05t0432200-00	Os09t0414900-01
529	Os05t0432200-00	Os10t0115550-00
529	Os06t0266800-01	Os07t0592000-01
529	Os06t0266800-01	Os09t0414900-01
529	Os06t0266800-01	Os10t0115550-00
529	Os07t0592000-01	Os09t0414900-01
529	Os07t0592000-01	Os10t0115550-00
529	Os09t0414900-01	Os10t0115550-00
530	Os11t0222200-01	Os11t0224800-00
530	Os11t0222200-01	Os11t0230400-00
530	Os11t0222200-01	Os11t0230700-00
530	Os11t0222200-01	Os11t0231200-00
530	Os11t0222200-01	Os11t0231800-00
530	Os11t0222200-01	Os11t0232000-00
530	Os11t0222200-01	Os11t0290600-01
530	Os11t0224800-00	Os11t0230400-00
530	Os11t0224800-00	Os11t0230700-00
530	Os11t0224800-00	Os11t0231200-00
530	Os11t0224800-00	Os11t0231800-00
530	Os11t0224800-00	Os11t0232000-00
530	Os11t0224800-00	Os11t0290600-01
530	Os11t0230400-00	Os11t0230700-00
530	Os11t0230400-00	Os11t0231200-00
530	Os11t0230400-00	Os11t0231800-00
530	Os11t0230400-00	Os11t0232000-00
530	Os11t0230400-00	Os11t0290600-01
530	Os11t0230700-00	Os11t0231200-00
530	Os11t0230700-00	Os11t0231800-00
530	Os11t0230700-00	Os11t0232000-00
530	Os11t0230700-00	Os11t0290600-01
530	Os11t0231200-00	Os11t0231800-00
530	Os11t0231200-00	Os11t0232000-00
530	Os11t0231200-00	Os11t0290600-01
530	Os11t0231800-00	Os11t0232000-00
530	Os11t0231800-00	Os11t0290600-01
530	Os11t0232000-00	Os11t0290600-01
531	Os04t0400000-00	Os04t0400600-00
531	Os04t0400000-00	Os04t0400700-00
531	Os04t0400000-00	Os04t0400800-01
531	Os04t0400000-00	Os04t0401000-01
531	Os04t0400000-00	Os04t0401100-01
531	Os04t0400000-00	Os10t0207700-01
531	Os04t0400000-00	Os11t0629100-00
531	Os04t0400600-00	Os04t0400700-00
531	Os04t0400600-00	Os04t0400800-01
531	Os04t0400600-00	Os04t0401000-01
531	Os04t0400600-00	Os04t0401100-01
531	Os04t0400600-00	Os10t0207700-01
531	Os04t0400600-00	Os11t0629100-00
531	Os04t0400700-00	Os04t0400800-01
531	Os04t0400700-00	Os04t0401000-01
531	Os04t0400700-00	Os04t0401100-01
531	Os04t0400700-00	Os10t0207700-01
531	Os04t0400700-00	Os11t0629100-00
531	Os04t0400800-01	Os04t0401000-01
531	Os04t0400800-01	Os04t0401100-01
531	Os04t0400800-01	Os10t0207700-01
531	Os04t0400800-01	Os11t0629100-00
531	Os04t0401000-01	Os04t0401100-01
531	Os04t0401000-01	Os10t0207700-01
531	Os04t0401000-01	Os11t0629100-00
531	Os04t0401100-01	Os10t0207700-01
531	Os04t0401100-01	Os11t0629100-00
531	Os10t0207700-01	Os11t0629100-00
532	Os04t0104900-01	Os04t0175600-01
532	Os04t0104900-01	Os04t0175900-01
532	Os04t0104900-01	Os04t0176200-00
532	Os04t0104900-01	Os08t0157500-02
532	Os04t0104900-01	Os12t0199500-00
532	Os04t0104900-01	Os12t0202700-00
532	Os04t0104900-01	Os12t0240900-01
532	Os04t0175600-01	Os04t0175900-01
532	Os04t0175600-01	Os04t0176200-00
532	Os04t0175600-01	Os08t0157500-02
532	Os04t0175600-01	Os12t0199500-00
532	Os04t0175600-01	Os12t0202700-00
532	Os04t0175600-01	Os12t0240900-01
532	Os04t0175900-01	Os04t0176200-00
532	Os04t0175900-01	Os08t0157500-02
532	Os04t0175900-01	Os12t0199500-00
532	Os04t0175900-01	Os12t0202700-00
532	Os04t0175900-01	Os12t0240900-01
532	Os04t0176200-00	Os08t0157500-02
532	Os04t0176200-00	Os12t0199500-00
532	Os04t0176200-00	Os12t0202700-00
532	Os04t0176200-00	Os12t0240900-01
532	Os08t0157500-02	Os12t0199500-00
532	Os08t0157500-02	Os12t0202700-00
532	Os08t0157500-02	Os12t0240900-01
532	Os12t0199500-00	Os12t0202700-00
532	Os12t0199500-00	Os12t0240900-01
532	Os12t0202700-00	Os12t0240900-01
533	Os04t0105900-00	Os07t0120900-01
533	Os04t0105900-00	Os07t0121000-01
533	Os04t0105900-00	Os07t0121100-01
533	Os04t0105900-00	Os07t0122000-01
533	Os04t0105900-00	Os07t0122200-01
533	Os04t0105900-00	Os07t0122300-01
533	Os04t0105900-00	Os12t0483450-00
533	Os07t0120900-01	Os07t0121000-01
533	Os07t0120900-01	Os07t0121100-01
533	Os07t0120900-01	Os07t0122000-01
533	Os07t0120900-01	Os07t0122200-01
533	Os07t0120900-01	Os07t0122300-01
533	Os07t0120900-01	Os12t0483450-00
533	Os07t0121000-01	Os07t0121100-01
533	Os07t0121000-01	Os07t0122000-01
533	Os07t0121000-01	Os07t0122200-01
533	Os07t0121000-01	Os07t0122300-01
533	Os07t0121000-01	Os12t0483450-00
533	Os07t0121100-01	Os07t0122000-01
533	Os07t0121100-01	Os07t0122200-01
533	Os07t0121100-01	Os07t0122300-01
533	Os07t0121100-01	Os12t0483450-00
533	Os07t0122000-01	Os07t0122200-01
533	Os07t0122000-01	Os07t0122300-01
533	Os07t0122000-01	Os12t0483450-00
533	Os07t0122200-01	Os07t0122300-01
533	Os07t0122200-01	Os12t0483450-00
533	Os07t0122300-01	Os12t0483450-00
534	Os04t0358000-01	Os04t0359100-01
534	Os04t0358000-01	Os04t0359700-00
534	Os04t0358000-01	Os04t0372700-01
534	Os04t0358000-01	Os09t0459800-04
534	Os04t0358000-01	Os09t0502500-01
534	Os04t0358000-01	Os09t0503000-01
534	Os04t0358000-01	Os09t0503100-01
534	Os04t0359100-01	Os04t0359700-00
534	Os04t0359100-01	Os04t0372700-01
534	Os04t0359100-01	Os09t0459800-04
534	Os04t0359100-01	Os09t0502500-01
534	Os04t0359100-01	Os09t0503000-01
534	Os04t0359100-01	Os09t0503100-01
534	Os04t0359700-00	Os04t0372700-01
534	Os04t0359700-00	Os09t0459800-04
534	Os04t0359700-00	Os09t0502500-01
534	Os04t0359700-00	Os09t0503000-01
534	Os04t0359700-00	Os09t0503100-01
534	Os04t0372700-01	Os09t0459800-04
534	Os04t0372700-01	Os09t0502500-01
534	Os04t0372700-01	Os09t0503000-01
534	Os04t0372700-01	Os09t0503100-01
534	Os09t0459800-04	Os09t0502500-01
534	Os09t0459800-04	Os09t0503000-01
534	Os09t0459800-04	Os09t0503100-01
534	Os09t0502500-01	Os09t0503000-01
534	Os09t0502500-01	Os09t0503100-01
534	Os09t0503000-01	Os09t0503100-01
535	Os04t0371500-00	Os04t0382550-00
535	Os04t0371500-00	Os06t0205337-00
535	Os04t0371500-00	Os06t0484800-00
535	Os04t0371500-00	Os10t0131701-00
535	Os04t0371500-00	Os10t0351414-00
535	Os04t0371500-00	Os11t0194050-00
535	Os04t0371500-00	Os11t0298866-00
535	Os04t0382550-00	Os06t0205337-00
535	Os04t0382550-00	Os06t0484800-00
535	Os04t0382550-00	Os10t0131701-00
535	Os04t0382550-00	Os10t0351414-00
535	Os04t0382550-00	Os11t0194050-00
535	Os04t0382550-00	Os11t0298866-00
535	Os06t0205337-00	Os06t0484800-00
535	Os06t0205337-00	Os10t0131701-00
535	Os06t0205337-00	Os10t0351414-00
535	Os06t0205337-00	Os11t0194050-00
535	Os06t0205337-00	Os11t0298866-00
535	Os06t0484800-00	Os10t0131701-00
535	Os06t0484800-00	Os10t0351414-00
535	Os06t0484800-00	Os11t0194050-00
535	Os06t0484800-00	Os11t0298866-00
535	Os10t0131701-00	Os10t0351414-00
535	Os10t0131701-00	Os11t0194050-00
535	Os10t0131701-00	Os11t0298866-00
535	Os10t0351414-00	Os11t0194050-00
535	Os10t0351414-00	Os11t0298866-00
535	Os11t0194050-00	Os11t0298866-00
536	Os04t0491200-00	Os04t0491350-00
536	Os04t0491200-00	Os04t0491500-01
536	Os04t0491200-00	Os11t0282800-00
536	Os04t0491200-00	Os11t0283500-01
536	Os04t0491200-00	Os11t0284032-00
536	Os04t0491200-00	Os11t0284300-00
536	Os04t0491200-00	Os12t0231000-01
536	Os04t0491350-00	Os04t0491500-01
536	Os04t0491350-00	Os11t0282800-00
536	Os04t0491350-00	Os11t0283500-01
536	Os04t0491350-00	Os11t0284032-00
536	Os04t0491350-00	Os11t0284300-00
536	Os04t0491350-00	Os12t0231000-01
536	Os04t0491500-01	Os11t0282800-00
536	Os04t0491500-01	Os11t0283500-01
536	Os04t0491500-01	Os11t0284032-00
536	Os04t0491500-01	Os11t0284300-00
536	Os04t0491500-01	Os12t0231000-01
536	Os11t0282800-00	Os11t0283500-01
536	Os11t0282800-00	Os11t0284032-00
536	Os11t0282800-00	Os11t0284300-00
536	Os11t0282800-00	Os12t0231000-01
536	Os11t0283500-01	Os11t0284032-00
536	Os11t0283500-01	Os11t0284300-00
536	Os11t0283500-01	Os12t0231000-01
536	Os11t0284032-00	Os11t0284300-00
536	Os11t0284032-00	Os12t0231000-01
536	Os11t0284300-00	Os12t0231000-01
537	Os04t0630100-01	Os04t0630300-01
537	Os04t0630100-01	Os04t0630400-01
537	Os04t0630100-01	Os04t0630600-00
537	Os04t0630100-01	Os04t0630800-01
537	Os04t0630100-01	Os04t0630900-01
537	Os04t0630100-01	Os04t0631000-00
537	Os04t0630100-01	Os10t0477900-00
537	Os04t0630300-01	Os04t0630400-01
537	Os04t0630300-01	Os04t0630600-00
537	Os04t0630300-01	Os04t0630800-01
537	Os04t0630300-01	Os04t0630900-01
537	Os04t0630300-01	Os04t0631000-00
537	Os04t0630300-01	Os10t0477900-00
537	Os04t0630400-01	Os04t0630600-00
537	Os04t0630400-01	Os04t0630800-01
537	Os04t0630400-01	Os04t0630900-01
537	Os04t0630400-01	Os04t0631000-00
537	Os04t0630400-01	Os10t0477900-00
537	Os04t0630600-00	Os04t0630800-01
537	Os04t0630600-00	Os04t0630900-01
537	Os04t0630600-00	Os04t0631000-00
537	Os04t0630600-00	Os10t0477900-00
537	Os04t0630800-01	Os04t0630900-01
537	Os04t0630800-01	Os04t0631000-00
537	Os04t0630800-01	Os10t0477900-00
537	Os04t0630900-01	Os04t0631000-00
537	Os04t0630900-01	Os10t0477900-00
537	Os04t0631000-00	Os10t0477900-00
538	Os07t0648900-00	Os07t0649100-00
538	Os07t0648900-00	Os07t0649300-00
538	Os07t0648900-00	Os07t0649500-00
538	Os07t0648900-00	Os07t0649800-00
538	Os07t0648900-00	Os07t0653000-00
538	Os07t0648900-00	Os07t0653050-00
538	Os07t0648900-00	Os07t0654450-00
538	Os07t0649100-00	Os07t0649300-00
538	Os07t0649100-00	Os07t0649500-00
538	Os07t0649100-00	Os07t0649800-00
538	Os07t0649100-00	Os07t0653000-00
538	Os07t0649100-00	Os07t0653050-00
538	Os07t0649100-00	Os07t0654450-00
538	Os07t0649300-00	Os07t0649500-00
538	Os07t0649300-00	Os07t0649800-00
538	Os07t0649300-00	Os07t0653000-00
538	Os07t0649300-00	Os07t0653050-00
538	Os07t0649300-00	Os07t0654450-00
538	Os07t0649500-00	Os07t0649800-00
538	Os07t0649500-00	Os07t0653000-00
538	Os07t0649500-00	Os07t0653050-00
538	Os07t0649500-00	Os07t0654450-00
538	Os07t0649800-00	Os07t0653000-00
538	Os07t0649800-00	Os07t0653050-00
538	Os07t0649800-00	Os07t0654450-00
538	Os07t0653000-00	Os07t0653050-00
538	Os07t0653000-00	Os07t0654450-00
538	Os07t0653050-00	Os07t0654450-00
539	Os01t0816700-01	Os04t0561900-01
539	Os01t0816700-01	Os05t0485800-00
539	Os01t0816700-01	Os06t0678800-01
539	Os01t0816700-01	Os07t0119400-01
539	Os01t0816700-01	Os07t0510833-00
539	Os01t0816700-01	Os07t0510900-01
539	Os04t0561900-01	Os05t0485800-00
539	Os04t0561900-01	Os06t0678800-01
539	Os04t0561900-01	Os07t0119400-01
539	Os04t0561900-01	Os07t0510833-00
539	Os04t0561900-01	Os07t0510900-01
539	Os05t0485800-00	Os06t0678800-01
539	Os05t0485800-00	Os07t0119400-01
539	Os05t0485800-00	Os07t0510833-00
539	Os05t0485800-00	Os07t0510900-01
539	Os06t0678800-01	Os07t0119400-01
539	Os06t0678800-01	Os07t0510833-00
539	Os06t0678800-01	Os07t0510900-01
539	Os07t0119400-01	Os07t0510833-00
539	Os07t0119400-01	Os07t0510900-01
539	Os07t0510833-00	Os07t0510900-01
540	Os01t0101700-00	Os03t0244950-00
540	Os01t0101700-00	Os03t0761700-01
540	Os01t0101700-00	Os06t0716100-01
540	Os01t0101700-00	Os07t0124800-01
540	Os01t0101700-00	Os07t0637100-01
540	Os01t0101700-00	Os08t0548400-00
540	Os03t0244950-00	Os03t0761700-01
540	Os03t0244950-00	Os06t0716100-01
540	Os03t0244950-00	Os07t0124800-01
540	Os03t0244950-00	Os07t0637100-01
540	Os03t0244950-00	Os08t0548400-00
540	Os03t0761700-01	Os06t0716100-01
540	Os03t0761700-01	Os07t0124800-01
540	Os03t0761700-01	Os07t0637100-01
540	Os03t0761700-01	Os08t0548400-00
540	Os06t0716100-01	Os07t0124800-01
540	Os06t0716100-01	Os07t0637100-01
540	Os06t0716100-01	Os08t0548400-00
540	Os07t0124800-01	Os07t0637100-01
540	Os07t0124800-01	Os08t0548400-00
540	Os07t0637100-01	Os08t0548400-00
541	Os01t0104400-02	Os03t0325900-00
541	Os01t0104400-02	Os03t0327600-01
541	Os01t0104400-02	Os07t0683600-00
541	Os01t0104400-02	Os07t0683900-02
541	Os01t0104400-02	Os07t0684000-01
541	Os01t0104400-02	Os10t0168751-00
541	Os03t0325900-00	Os03t0327600-01
541	Os03t0325900-00	Os07t0683600-00
541	Os03t0325900-00	Os07t0683900-02
541	Os03t0325900-00	Os07t0684000-01
541	Os03t0325900-00	Os10t0168751-00
541	Os03t0327600-01	Os07t0683600-00
541	Os03t0327600-01	Os07t0683900-02
541	Os03t0327600-01	Os07t0684000-01
541	Os03t0327600-01	Os10t0168751-00
541	Os07t0683600-00	Os07t0683900-02
541	Os07t0683600-00	Os07t0684000-01
541	Os07t0683600-00	Os10t0168751-00
541	Os07t0683900-02	Os07t0684000-01
541	Os07t0683900-02	Os10t0168751-00
541	Os07t0684000-01	Os10t0168751-00
542	Os01t0114402-00	Os01t0116250-00
542	Os01t0114402-00	Os01t0116650-00
542	Os01t0114402-00	Os01t0116901-00
542	Os01t0114402-00	Os01t0117025-00
542	Os01t0114402-00	Os01t0117450-00
542	Os01t0114402-00	Os01t0117650-00
542	Os01t0116250-00	Os01t0116650-00
542	Os01t0116250-00	Os01t0116901-00
542	Os01t0116250-00	Os01t0117025-00
542	Os01t0116250-00	Os01t0117450-00
542	Os01t0116250-00	Os01t0117650-00
542	Os01t0116650-00	Os01t0116901-00
542	Os01t0116650-00	Os01t0117025-00
542	Os01t0116650-00	Os01t0117450-00
542	Os01t0116650-00	Os01t0117650-00
542	Os01t0116901-00	Os01t0117025-00
542	Os01t0116901-00	Os01t0117450-00
542	Os01t0116901-00	Os01t0117650-00
542	Os01t0117025-00	Os01t0117450-00
542	Os01t0117025-00	Os01t0117650-00
542	Os01t0117450-00	Os01t0117650-00
543	Os01t0201100-01	Os03t0276900-00
543	Os01t0201100-01	Os03t0692000-00
543	Os01t0201100-01	Os06t0602800-01
543	Os01t0201100-01	Os08t0143500-01
543	Os01t0201100-01	Os10t0437000-03
543	Os01t0201100-01	Os12t0639700-01
543	Os03t0276900-00	Os03t0692000-00
543	Os03t0276900-00	Os06t0602800-01
543	Os03t0276900-00	Os08t0143500-01
543	Os03t0276900-00	Os10t0437000-03
543	Os03t0276900-00	Os12t0639700-01
543	Os03t0692000-00	Os06t0602800-01
543	Os03t0692000-00	Os08t0143500-01
543	Os03t0692000-00	Os10t0437000-03
543	Os03t0692000-00	Os12t0639700-01
543	Os06t0602800-01	Os08t0143500-01
543	Os06t0602800-01	Os10t0437000-03
543	Os06t0602800-01	Os12t0639700-01
543	Os08t0143500-01	Os10t0437000-03
543	Os08t0143500-01	Os12t0639700-01
543	Os10t0437000-03	Os12t0639700-01
544	Os01t0123900-01	Os01t0124000-01
544	Os01t0123900-01	Os01t0124100-01
544	Os01t0123900-01	Os01t0124200-02
544	Os01t0123900-01	Os01t0124401-01
544	Os01t0123900-01	Os01t0124600-00
544	Os01t0123900-01	Os01t0124650-02
544	Os01t0124000-01	Os01t0124100-01
544	Os01t0124000-01	Os01t0124200-02
544	Os01t0124000-01	Os01t0124401-01
544	Os01t0124000-01	Os01t0124600-00
544	Os01t0124000-01	Os01t0124650-02
544	Os01t0124100-01	Os01t0124200-02
544	Os01t0124100-01	Os01t0124401-01
544	Os01t0124100-01	Os01t0124600-00
544	Os01t0124100-01	Os01t0124650-02
544	Os01t0124200-02	Os01t0124401-01
544	Os01t0124200-02	Os01t0124600-00
544	Os01t0124200-02	Os01t0124650-02
544	Os01t0124401-01	Os01t0124600-00
544	Os01t0124401-01	Os01t0124650-02
544	Os01t0124600-00	Os01t0124650-02
545	Os01t0155500-01	Os01t0535400-01
545	Os01t0155500-01	Os01t0718300-02
545	Os01t0155500-01	Os01t0917500-01
545	Os01t0155500-01	Os02t0194400-01
545	Os01t0155500-01	Os08t0342300-01
545	Os01t0155500-01	Os09t0293500-01
545	Os01t0535400-01	Os01t0718300-02
545	Os01t0535400-01	Os01t0917500-01
545	Os01t0535400-01	Os02t0194400-01
545	Os01t0535400-01	Os08t0342300-01
545	Os01t0535400-01	Os09t0293500-01
545	Os01t0718300-02	Os01t0917500-01
545	Os01t0718300-02	Os02t0194400-01
545	Os01t0718300-02	Os08t0342300-01
545	Os01t0718300-02	Os09t0293500-01
545	Os01t0917500-01	Os02t0194400-01
545	Os01t0917500-01	Os08t0342300-01
545	Os01t0917500-01	Os09t0293500-01
545	Os02t0194400-01	Os08t0342300-01
545	Os02t0194400-01	Os09t0293500-01
545	Os08t0342300-01	Os09t0293500-01
546	Os01t0133200-01	Os01t0584100-01
546	Os01t0133200-01	Os01t0710100-00
546	Os01t0133200-01	Os08t0127800-02
546	Os01t0133200-01	Os08t0402001-00
546	Os01t0133200-01	Os08t0402500-01
546	Os01t0133200-01	Os10t0562000-01
546	Os01t0584100-01	Os01t0710100-00
546	Os01t0584100-01	Os08t0127800-02
546	Os01t0584100-01	Os08t0402001-00
546	Os01t0584100-01	Os08t0402500-01
546	Os01t0584100-01	Os10t0562000-01
546	Os01t0710100-00	Os08t0127800-02
546	Os01t0710100-00	Os08t0402001-00
546	Os01t0710100-00	Os08t0402500-01
546	Os01t0710100-00	Os10t0562000-01
546	Os08t0127800-02	Os08t0402001-00
546	Os08t0127800-02	Os08t0402500-01
546	Os08t0127800-02	Os10t0562000-01
546	Os08t0402001-00	Os08t0402500-01
546	Os08t0402001-00	Os10t0562000-01
546	Os08t0402500-01	Os10t0562000-01
547	Os01t0135700-01	Os01t0765600-01
547	Os01t0135700-01	Os01t0949500-01
547	Os01t0135700-01	Os03t0263900-01
547	Os01t0135700-01	Os05t0223000-01
547	Os01t0135700-01	Os05t0380900-01
547	Os01t0135700-01	Os08t0560700-01
547	Os01t0765600-01	Os01t0949500-01
547	Os01t0765600-01	Os03t0263900-01
547	Os01t0765600-01	Os05t0223000-01
547	Os01t0765600-01	Os05t0380900-01
547	Os01t0765600-01	Os08t0560700-01
547	Os01t0949500-01	Os03t0263900-01
547	Os01t0949500-01	Os05t0223000-01
547	Os01t0949500-01	Os05t0380900-01
547	Os01t0949500-01	Os08t0560700-01
547	Os03t0263900-01	Os05t0223000-01
547	Os03t0263900-01	Os05t0380900-01
547	Os03t0263900-01	Os08t0560700-01
547	Os05t0223000-01	Os05t0380900-01
547	Os05t0223000-01	Os08t0560700-01
547	Os05t0380900-01	Os08t0560700-01
548	Os01t0136850-00	Os01t0689975-00
548	Os01t0136850-00	Os03t0228901-00
548	Os01t0136850-00	Os05t0486150-01
548	Os01t0136850-00	Os05t0550900-00
548	Os01t0136850-00	Os09t0531650-00
548	Os01t0136850-00	Os12t0210450-00
548	Os01t0689975-00	Os03t0228901-00
548	Os01t0689975-00	Os05t0486150-01
548	Os01t0689975-00	Os05t0550900-00
548	Os01t0689975-00	Os09t0531650-00
548	Os01t0689975-00	Os12t0210450-00
548	Os03t0228901-00	Os05t0486150-01
548	Os03t0228901-00	Os05t0550900-00
548	Os03t0228901-00	Os09t0531650-00
548	Os03t0228901-00	Os12t0210450-00
548	Os05t0486150-01	Os05t0550900-00
548	Os05t0486150-01	Os09t0531650-00
548	Os05t0486150-01	Os12t0210450-00
548	Os05t0550900-00	Os09t0531650-00
548	Os05t0550900-00	Os12t0210450-00
548	Os09t0531650-00	Os12t0210450-00
549	Os01t0685100-02	Os02t0118800-00
549	Os01t0685100-02	Os02t0118900-00
549	Os01t0685100-02	Os02t0118950-00
549	Os01t0685100-02	Os04t0659200-01
549	Os01t0685100-02	Os05t0536101-01
549	Os01t0685100-02	Os11t0486000-01
549	Os02t0118800-00	Os02t0118900-00
549	Os02t0118800-00	Os02t0118950-00
549	Os02t0118800-00	Os04t0659200-01
549	Os02t0118800-00	Os05t0536101-01
549	Os02t0118800-00	Os11t0486000-01
549	Os02t0118900-00	Os02t0118950-00
549	Os02t0118900-00	Os04t0659200-01
549	Os02t0118900-00	Os05t0536101-01
549	Os02t0118900-00	Os11t0486000-01
549	Os02t0118950-00	Os04t0659200-01
549	Os02t0118950-00	Os05t0536101-01
549	Os02t0118950-00	Os11t0486000-01
549	Os04t0659200-01	Os05t0536101-01
549	Os04t0659200-01	Os11t0486000-01
549	Os05t0536101-01	Os11t0486000-01
550	Os03t0700500-00	Os05t0571300-03
550	Os03t0700500-00	Os05t0571400-02
550	Os03t0700500-00	Os08t0535100-01
550	Os03t0700500-00	Os10t0116200-00
550	Os03t0700500-00	Os10t0197000-00
550	Os03t0700500-00	Os10t0465300-00
550	Os05t0571300-03	Os05t0571400-02
550	Os05t0571300-03	Os08t0535100-01
550	Os05t0571300-03	Os10t0116200-00
550	Os05t0571300-03	Os10t0197000-00
