chromosome	family	start	end	size	genes
7	5322	23314534	23330883	2	Os07g0576300,Os07g0576550
7	2925	23440709	23480747	3	Os07g0579100,Os07g0580200,Os07g0580300
7	5324	23491677	23497504	2	Os07g0580700,Os07g0580733
7	231	23582270	23586462	2	Os07g0582400,Os07g0582500
7	3264	23814222	23824129	2	Os07g0586100,Os07g0586200
7	3057	23973340	23981251	2	Os07g0588600,Os07g0588700
7	486	24515344	24578091	5	Os07g0601000,Os07g0601100,Os07g0601900,Os07g0602000,Os07g0602050
7	525	24751787	24758207	2	Os07g0604300,Os07g0604400
7	904	24765682	24769065	2	Os07g0604600,Os07g0604700
7	578	24805571	24810354	2	Os07g0605350,Os07g0605400
7	4177	25039237	25048382	2	Os07g0608800,Os07g0608900
7	1229	25117766	25188788	4	Os07g0610200,Os07g0611200,Os07g0611400,Os07g0611500
7	5077	25195589	25212270	2	Os07g0611700,Os07g0612200
7	5332	25446542	25470146	2	Os07g0617100,Os07g0617500
7	2302	25884418	25915298	3	Os07g0624900,Os07g0625500,Os07g0625600
7	3	26052222	26062993	2	Os07g0628700,Os07g0628900
7	5340	26098164	26128255	2	Os07g0629300,Os07g0629900
7	99	26367250	26396629	4	Os07g0635200,Os07g0635300,Os07g0635500,Os07g0635700
7	5343	26548836	26552939	2	Os07g0638300,Os07g0638400
7	58	26557097	26618069	4	Os07g0638600,Os07g0639000,Os07g0639400,Os07g0639500
7	663	26780049	26797512	4	Os07g0643000,Os07g0643100,Os07g0643400,Os07g0643700
7	5345	26852741	26881843	2	Os07g0644700,Os07g0644900
7	2930	26992364	27004378	2	Os07g0646500,Os07g0646700
7	538	27117447	27166599	5	Os07g0648900,Os07g0649100,Os07g0649300,Os07g0649500,Os07g0649800
7	1848	27172211	27183933	2	Os07g0650100,Os07g0650200
7	704	27185312	27200401	2	Os07g0650375,Os07g0650600
7	538	27421098	27423642	2	Os07g0653000,Os07g0653050
7	704	27501837	27533378	3	Os07g0654700,Os07g0654900,Os07g0655201
7	2895	27628327	27633075	2	Os07g0656600,Os07g0656700
7	39	27991215	28074868	13	Os07g0663500,Os07g0663600,Os07g0663700,Os07g0663800,Os07g0663900,Os07g0664000,Os07g0664150,Os07g0664200,Os07g0664400,Os07g0664500,Os07g0664600,Os07g0664900,Os07g0665000
7	1495	28078653	28109515	2	Os07g0665300,Os07g0665700
7	302	28312232	28317670	2	Os07g0669650,Os07g0669700
7	774	28339687	28345391	2	Os07g0670200,Os07g0670300
7	13	28660188	28692640	7	Os07g0676900,Os07g0677100,Os07g0677200,Os07g0677300,Os07g0677400,Os07g0677500,Os07g0677600
7	14	28710749	28729527	2	Os07g0678300,Os07g0678600
7	541	28993024	29009943	3	Os07g0683600,Os07g0683900,Os07g0684000
7	2933	29271588	29297790	3	Os07g0688800,Os07g0689150,Os07g0689300
8	239	288778	304040	4	Os08g0105400,Os08g0105600,Os08g0105700,Os08g0105800
8	239	308997	321012	2	Os08g0106000,Os08g0106300
8	180	375391	383986	2	Os08g0107700,Os08g0107800
8	854	594453	657391	4	Os08g0111300,Os08g0111500,Os08g0111800,Os08g0112300
8	1668	956604	964531	2	Os08g0117200,Os08g0117300
8	104	1039566	1046017	2	Os08g0118500,Os08g0118800
8	5363	1148943	1156250	2	Os08g0120900,Os08g0121275
8	2343	1179268	1194665	2	Os08g0121400,Os08g0121800
8	5365	1254648	1280804	2	Os08g0122900,Os08g0123101
8	47	1301947	1343397	4	Os08g0123900,Os08g0124000,Os08g0124100,Os08g0124500
8	47	1355707	1373780	2	Os08g0124600,Os08g0124700
8	5370	1403611	1450498	2	Os08g0125006,Os08g0125059
8	1759	1454214	1473694	2	Os08g0125112,Os08g0125250
8	642	1510719	1517559	2	Os08g0126000,Os08g0126100
8	140	1645265	1649032	2	Os08g0129300,Os08g0129400
8	677	1793422	1801269	2	Os08g0132000,Os08g0132100
8	677	1914052	1990818	2	Os08g0133600,Os08g0134900
8	681	2054222	2067718	4	Os08g0136300,Os08g0136500,Os08g0136700,Os08g0136800
8	173	2115858	2148847	6	Os08g0137400,Os08g0137800,Os08g0137900,Os08g0138100,Os08g0138200,Os08g0138400
8	5375	2256007	2270472	2	Os08g0140300,Os08g0140500
8	1529	2280575	2293615	3	Os08g0140600,Os08g0140700,Os08g0141000
8	5376	2344052	2366050	2	Os08g0142500,Os08g0142900
8	920	2507299	2581747	2	Os08g0144400,Os08g0145600
8	261	2834715	2855093	2	Os08g0149333,Os08g0149800
8	1258	2984748	2998457	3	Os08g0151900,Os08g0152000,Os08g0152100
8	2936	3113598	3117296	2	Os08g0154200,Os08g0154225
8	5379	3244438	3248907	2	Os08g0156000,Os08g0156100
8	1405	3408278	3417216	3	Os08g0158200,Os08g0158300,Os08g0158400
8	1018	3961276	3988789	3	Os08g0167800,Os08g0168000,Os08g0168400
8	571	4105460	4149998	5	Os08g0170100,Os08g0170200,Os08g0170500,Os08g0170700,Os08g0170800
8	26	4175878	4178512	2	Os08g0171100,Os08g0171216
8	1476	4316104	4329843	2	Os08g0174100,Os08g0174300
8	2797	4391050	4417245	2	Os08g0175300,Os08g0175600
8	30	5186875	5265340	11	Os08g0188900,Os08g0189100,Os08g0189200,Os08g0189300,Os08g0189400,Os08g0189500,Os08g0189600,Os08g0189700,Os08g0189850,Os08g0189900,Os08g0190100
8	1584	5391860	5400263	2	Os08g0192100,Os08g0192300
8	505	5441457	5453811	3	Os08g0193200,Os08g0193300,Os08g0193500
8	1236	5457347	5477814	2	Os08g0193600,Os08g0193900
8	505	5479726	5519259	2	Os08g0194000,Os08g0194350
8	1236	5572031	5587025	3	Os08g0195800,Os08g0195900,Os08g0196200
8	369	5609250	5621553	3	Os08g0197000,Os08g0197050,Os08g0197100
8	371	5628896	5659464	5	Os08g0197300,Os08g0197400,Os08g0197500,Os08g0197800,Os08g0197900
8	1612	5663578	5676449	2	Os08g0198000,Os08g0198100
8	371	5720470	5729681	2	Os08g0199000,Os08g0199100
8	16	5878083	5894289	2	Os08g0201500,Os08g0201700
8	16	5982519	6048561	6	Os08g0203100,Os08g0203201,Os08g0203300,Os08g0203400,Os08g0203600,Os08g0203700
8	1756	6127418	6141504	2	Os08g0205100,Os08g0205150
8	2938	7165471	7205848	2	Os08g0218700,Os08g0219100
8	140	7686865	7699299	3	Os08g0225700,Os08g0226000,Os08g0226100
8	96	7710739	7716625	2	Os08g0226166,Os08g0226300
8	140	7717968	7836523	7	Os08g0226400,Os08g0226800,Os08g0227100,Os08g0227200,Os08g0227400,Os08g0227500,Os08g0228200
8	2791	7919850	7944303	2	Os08g0230100,Os08g0230200
8	273	8394276	8420579	3	Os08g0238200,Os08g0238500,Os08g0238600
8	210	8464913	8475589	2	Os08g0239900,Os08g0240000
8	71	8488370	8495316	2	Os08g0240500,Os08g0240566
8	944	9001801	9043242	3	Os08g0247600,Os08g0247700,Os08g0248100
8	1704	9921522	9960475	2	Os08g0262500,Os08g0263000
8	375	10198285	10220568	2	Os08g0267000,Os08g0267800
8	2941	10287058	10295050	3	Os08g0269500,Os08g0269600,Os08g0269700
8	12	11158562	11246472	6	Os08g0283000,Os08g0283300,Os08g0283600,Os08g0283900,Os08g0284200,Os08g0284500
8	5409	11321679	11375591	2	Os08g0286500,Os08g0287200
8	1035	12272625	12285894	2	Os08g0299600,Os08g0299700
8	5414	14209973	14263506	2	Os08g0324300,Os08g0325134
8	1787	14607647	14664089	2	Os08g0331000,Os08g0331800
8	10	15695538	15716161	2	Os08g0346400,Os08g0346500
8	1853	16043704	16065718	2	Os08g0351700,Os08g0352100
8	2820	16307677	16333676	3	Os08g0356500,Os08g0356700,Os08g0356800
8	551	16513780	16520083	2	Os08g0359100,Os08g0359200
8	1108	17097358	17127723	2	Os08g0367625,Os08g0368000
8	1854	17228974	17351892	3	Os08g0369800,Os08g0371200,Os08g0371608
8	5428	17427398	17455703	2	Os08g0372700,Os08g0373000
8	65	17558610	17560192	2	Os08g0374600,Os08g0374701
8	127	17617874	17625942	2	Os08g0375500,Os08g0375700
8	2823	17634789	17646632	2	Os08g0375900,Os08g0376200
8	258	17663617	17666521	2	Os08g0376500,Os08g0376550
8	2944	18371708	18407618	2	Os08g0388900,Os08g0389300
8	348	18491788	18509318	2	Os08g0390200,Os08g0390700
8	348	18542460	18583904	3	Os08g0391700,Os08g0392100,Os08g0392300
8	839	18960126	19007607	3	Os08g0398000,Os08g0398300,Os08g0398350
8	1097	19071029	19089497	2	Os08g0400000,Os08g0400200
8	546	19185600	19207802	2	Os08g0402001,Os08g0402500
8	1544	19304751	19310989	2	Os08g0404200,Os08g0404300
8	1802	19314778	19318218	2	Os08g0404350,Os08g0404400
8	960	19325204	19341332	2	Os08g0404500,Os08g0404900
8	5438	19436058	19442644	2	Os08g0406500,Os08g0406600
8	5439	19745573	19748835	2	Os08g0412700,Os08g0412800
8	1270	19762998	19790341	5	Os08g0413100,Os08g0413200,Os08g0413500,Os08g0413850,Os08g0414000
8	5441	19950692	19956227	2	Os08g0417000,Os08g0417100
8	928	20283075	20352478	3	Os08g0423500,Os08g0423600,Os08g0424100
8	1227	20997277	20997816	2	Os08g0433000,Os08g0433050
8	204	21078139	21086649	2	Os08g0434500,Os08g0434632
8	102	21280711	21309069	2	Os08g0438100,Os08g0438400
8	2949	21756526	21770635	3	Os08g0446200,Os08g0446301,Os08g0446400
8	1265	22041477	22093734	3	Os08g0451400,Os08g0451500,Os08g0451700
8	2748	22553089	22559044	2	Os08g0459700,Os08g0460000
8	375	22624404	22659552	5	Os08g0460700,Os08g0460800,Os08g0460900,Os08g0461100,Os08g0461300
8	1438	22660571	22679145	3	Os08g0461400,Os08g0461700,Os08g0461800
8	2766	23065627	23070504	2	Os08g0468901,Os08g0469050
8	928	23117162	23151464	2	Os08g0470200,Os08g0470700
8	923	23403049	23412899	3	Os08g0474866,Os08g0475000,Os08g0475100
8	258	23491893	23548630	3	Os08g0476900,Os08g0477100,Os08g0477500
8	2955	24005383	24020655	2	Os08g0485600,Os08g0485700
8	3460	24158664	24169178	2	Os08g0488800,Os08g0489100
8	108	24258186	24262081	2	Os08g0490800,Os08g0490900
8	5468	24407723	24456560	2	Os08g0494400,Os08g0495300
8	2704	24503950	24521682	2	Os08g0496400,Os08g0496600
8	1260	24586613	24606587	3	Os08g0498100,Os08g0498400,Os08g0498600
8	154	24750050	24771071	2	Os08g0501200,Os08g0501500
8	24	24774507	24785986	2	Os08g0501600,Os08g0501700
8	119	25104735	25111322	2	Os08g0507000,Os08g0507100
8	119	25132615	25156850	2	Os08g0507702,Os08g0508000
8	399	25216460	25246140	2	Os08g0508800,Os08g0509100
8	35	25250329	25266935	2	Os08g0509200,Os08g0509400
8	5329	25534766	25567818	2	Os08g0514600,Os08g0515000
8	144	25599752	25616030	3	Os08g0516200,Os08g0516500,Os08g0516550
8	72	25758874	25763823	2	Os08g0518800,Os08g0518900
8	110	25870837	25877678	2	Os08g0520500,Os08g0520550
8	144	25984217	26045316	7	Os08g0522700,Os08g0523000,Os08g0523100,Os08g0523200,Os08g0523400,Os08g0523700,Os08g0523850
8	1272	26072254	26087515	2	Os08g0524200,Os08g0524400
8	2759	26245378	26268141	3	Os08g0527300,Os08g0527400,Os08g0527600
8	874	26275315	26297999	4	Os08g0527800,Os08g0527900,Os08g0528000,Os08g0528100
8	260	26398359	26401482	2	Os08g0530066,Os08g0530100
8	18	26507926	26529016	2	Os08g0531700,Os08g0531900
8	511	26572162	26605519	2	Os08g0533300,Os08g0533600
8	5493	26572729	26605097	2	Os08g0533450,Os08g0533650
8	4885	26989664	27027229	2	Os08g0539700,Os08g0539900
8	1256	27127762	27136434	2	Os08g0542100,Os08g0542300
8	659	27175631	27185268	2	Os08g0543050,Os08g0543100
8	44	27643356	27670789	10	Os08g0551300,Os08g0551366,Os08g0551500,Os08g0551900,Os08g0552000,Os08g0552100,Os08g0552300,Os08g0552333,Os08g0552400,Os08g0553000
8	44	27673598	27696402	10	Os08g0552800,Os08g0552900,Os08g0553050,Os08g0553100,Os08g0553200,Os08g0553300,Os08g0553400,Os08g0553500,Os08g0553700,Os08g0553750
8	1273	27681236	27683954	2	Os08g0553150,Os08g0553250
8	1858	27714041	27731269	2	Os08g0554100,Os08g0554300
8	520	27761936	27797275	4	Os08g0554900,Os08g0555000,Os08g0555200,Os08g0555300
8	1632	27966196	27970710	2	Os08g0558900,Os08g0559000
9	1626	1814051	1859251	3	Os09g0123500,Os09g0124100,Os09g0124232
9	315	2458920	2504166	2	Os09g0132200,Os09g0132900
9	5523	3138970	3164508	2	Os09g0241550,Os09g0242000
9	5524	3660489	3675486	2	Os09g0248200,Os09g0248300
9	245	4105156	4136547	2	Os09g0254050,Os09g0254600
9	245	4275739	4276419	2	Os09g0256600,Os09g0256650
9	245	4401212	4430103	2	Os09g0258700,Os09g0259200
9	2922	4467902	4476159	2	Os09g0260200,Os09g0260300
9	117	4762038	4778505	2	Os09g0264051,Os09g0264400
9	19	5120497	5127339	2	Os09g0268000,Os09g0268100
9	127	5594786	5611032	2	Os09g0274800,Os09g0275200
9	254	6061844	6066866	2	Os09g0282100,Os09g0282300
9	2950	6195158	6200877	2	Os09g0283600,Os09g0283801
9	2	6388158	6406039	2	Os09g0286600,Os09g0287000
9	10	7316075	7333289	2	Os09g0299000,Os09g0299200
9	5529	7753372	7800107	2	Os09g0304500,Os09g0305300
9	82	7888136	7894014	3	Os09g0306500,Os09g0306566,Os09g0306632
9	1763	8647061	8652037	2	Os09g0315050,Os09g0315100
9	5530	8879454	8973855	2	Os09g0317700,Os09g0318600
9	5532	9486037	9492544	2	Os09g0323700,Os09g0323900
9	366	9498904	9507077	3	Os09g0324200,Os09g0324300,Os09g0324400
9	1033	9514333	9516782	2	Os09g0325000,Os09g0325140
9	1800	9790649	9832295	2	Os09g0329200,Os09g0330000
9	29	9944988	10085739	5	Os09g0332300,Os09g0332700,Os09g0333000,Os09g0333500,Os09g0333600
9	1719	10905892	10919391	2	Os09g0347500,Os09g0347700
9	62	10936863	11181038	10	Os09g0348400,Os09g0348600,Os09g0349100,Os09g0349600,Os09g0349650,Os09g0349700,Os09g0349800,Os09g0350900,Os09g0351700,Os09g0351800
9	1233	11288774	11350044	4	Os09g0353400,Os09g0353700,Os09g0354100,Os09g0354300
9	62	11391986	11435151	2	Os09g0355400,Os09g0356000
9	62	11576100	11676584	3	Os09g0358000,Os09g0358100,Os09g0359500
9	1602	11843850	11866452	2	Os09g0362500,Os09g0362800
9	5534	12146324	12174941	2	Os09g0368250,Os09g0368400
9	415	12345752	12371236	5	Os09g0371000,Os09g0371100,Os09g0371200,Os09g0371300,Os09g0371400
9	2967	12932341	12959945	3	Os09g0381800,Os09g0381850,Os09g0382120
9	1081	13622417	13623412	2	Os09g0393501,Os09g0393801
9	177	13982981	13988779	2	Os09g0399800,Os09g0400000
9	5539	13987066	13996457	2	Os09g0400100,Os09g0400200
9	177	13994666	14002927	2	Os09g0400300,Os09g0400400
9	73	14256524	14344926	19	Os09g0404300,Os09g0404400,Os09g0404500,Os09g0404600,Os09g0404700,Os09g0404800,Os09g0405001,Os09g0405200,Os09g0405300,Os09g0405400,Os09g0405500,Os09g0405600,Os09g0405900,Os09g0406000,Os09g0406100,Os09g0406200,Os09g0406300,Os09g0406400,Os09g0406500
9	102	14793742	14813725	2	Os09g0414500,Os09g0414600
9	6	14976326	14994845	2	Os09g0417600,Os09g0417800
9	1855	15090674	15128929	4	Os09g0419500,Os09g0419600,Os09g0420000,Os09g0420100
9	2968	15235478	15242482	2	Os09g0421600,Os09g0421700
9	1863	15447741	15468833	4	Os09g0426000,Os09g0426100,Os09g0426200,Os09g0426500
9	934	15564675	15580334	2	Os09g0428300,Os09g0428600
9	934	15588269	15625678	4	Os09g0429000,Os09g0429200,Os09g0429400,Os09g0429500
9	15	15633641	15699260	2	Os09g0429766,Os09g0430600
9	15	15810286	15830158	2	Os09g0431750,Os09g0431900
9	882	15891790	15911196	3	Os09g0432900,Os09g0433000,Os09g0433300
9	117	16361323	16407995	5	Os09g0441100,Os09g0441400,Os09g0441600,Os09g0441625,Os09g0441700
9	2951	16564529	16574893	2	Os09g0444800,Os09g0444900
9	1524	16728178	16751284	2	Os09g0447600,Os09g0448100
9	1737	16886440	16926731	2	Os09g0451133,Os09g0451266
9	512	17145776	17172815	2	Os09g0455500,Os09g0455900
9	362	17288993	17304962	3	Os09g0457400,Os09g0457600,Os09g0457800
9	3063	17332814	17339171	2	Os09g0458800,Os09g0458900
9	512	17414087	17460307	5	Os09g0460300,Os09g0460400,Os09g0460500,Os09g0460700,Os09g0461700
9	5543	17506089	17515718	2	Os09g0462875,Os09g0463100
9	1459	17748588	17762575	2	Os09g0467300,Os09g0467400
9	59	17949936	17962785	2	Os09g0471200,Os09g0471400
9	1394	17968402	18008036	4	Os09g0471500,Os09g0471550,Os09g0471600,Os09g0471800
9	83	18034121	18050946	2	Os09g0472100,Os09g0472200
9	929	18058240	18084827	3	Os09g0472700,Os09g0472900,Os09g0473200
9	1679	18301105	18322383	3	Os09g0478000,Os09g0478100,Os09g0478300
9	1840	18360678	18368193	2	Os09g0479000,Os09g0479100
9	5544	18381040	18391684	2	Os09g0479300,Os09g0479400
9	2940	18391869	18404264	2	Os09g0479500,Os09g0479600
9	497	18618052	18642303	2	Os09g0482800,Os09g0482840
9	2237	18642413	18659177	2	Os09g0482860,Os09g0482900
9	497	18667422	18673103	2	Os09g0483300,Os09g0483500
9	254	18735050	18739395	2	Os09g0485500,Os09g0485600
9	35	18889955	18907442	2	Os09g0490400,Os09g0491100
9	396	18994543	19031331	4	Os09g0491788,Os09g0491822,Os09g0491852,Os09g0491868
9	648	19088601	19094165	2	Os09g0492900,Os09g0493000
9	1268	19173795	19185436	4	Os09g0494800,Os09g0495000,Os09g0495200,Os09g0495300
9	1145	19329898	19335218	2	Os09g0499400,Os09g0499500
9	1272	19384657	19396896	2	Os09g0500900,Os09g0501100
9	70	19445501	19461698	2	Os09g0502600,Os09g0502900
9	534	19465674	19471622	2	Os09g0503000,Os09g0503100
9	680	19577312	19586210	2	Os09g0505900,Os09g0506000
9	387	19596349	19619199	2	Os09g0506450,Os09g0506700
9	5548	19868099	19875632	2	Os09g0511200,Os09g0511300
9	251	19882710	19914481	2	Os09g0511600,Os09g0511900
9	2970	20157733	20167803	2	Os09g0517100,Os09g0517200
9	484	20196707	20223992	3	Os09g0517900,Os09g0518000,Os09g0518200
9	1912	20395262	20400198	2	Os09g0522000,Os09g0522100
9	1259	20613388	20633528	2	Os09g0527100,Os09g0527500
9	510	20857047	20866739	2	Os09g0531800,Os09g0531900
9	5552	20894870	20908479	2	Os09g0532500,Os09g0532800
9	50	21088846	21101192	2	Os09g0536300,Os09g0536400
9	697	21450712	21465476	2	Os09g0543900,Os09g0544000
9	268	21577454	21609952	8	Os09g0545700,Os09g0546100,Os09g0546200,Os09g0546700,Os09g0546900,Os09g0547000,Os09g0547033,Os09g0547100
9	1439	21653048	21669593	2	Os09g0547800,Os09g0548066
9	314	21686098	21726166	3	Os09g0548400,Os09g0548700,Os09g0549300
9	3	21779201	21850168	6	Os09g0550600,Os09g0551000,Os09g0551201,Os09g0551251,Os09g0551400,Os09g0551500
9	5554	21891811	21896982	2	Os09g0552500,Os09g0552600
9	5	21902714	21908009	2	Os09g0552800,Os09g0552900
9	5555	21963654	22010349	2	Os09g0554300,Os09g0555100
9	5556	22220426	22224809	2	Os09g0559050,Os09g0559150
9	5558	22278292	22284167	2	Os09g0560700,Os09g0560800
9	154	22292353	22318752	4	Os09g0561000,Os09g0561450,Os09g0561500,Os09g0561600
9	908	22420898	22491708	6	Os09g0564000,Os09g0564200,Os09g0564400,Os09g0564600,Os09g0564700,Os09g0565000
9	2972	22695120	22700959	3	Os09g0568500,Os09g0568600,Os09g0568700
9	182	22736559	22752169	2	Os09g0569800,Os09g0570000
9	2	22821581	22847950	2	Os09g0571700,Os09g0572000
10	421	432006	438138	3	Os10g0105800,Os10g0105850,Os10g0105933
10	1796	583024	592675	2	Os10g0108700,Os10g0108800
10	13	655625	678858	2	Os10g0109300,Os10g0109600
10	219	689474	746152	2	Os10g0109900,Os10g0110250
10	720	762143	791157	3	Os10g0110600,Os10g0110800,Os10g0111300
10	687	771925	789949	2	Os10g0110950,Os10g0111325
10	2734	866451	870263	2	Os10g0113050,Os10g0113201
10	209	869538	926465	5	Os10g0113100,Os10g0113375,Os10g0113723,Os10g0113900,Os10g0114300
10	1221	939084	1002907	3	Os10g0114500,Os10g0115200,Os10g0115500
10	1796	1431142	1445310	2	Os10g0122300,Os10g0122500
10	195	1562608	1625009	2	Os10g0124700,Os10g0125300
10	195	1656688	1713322	6	Os10g0126000,Os10g0126500,Os10g0126600,Os10g0126700,Os10g0126800,Os10g0127000
10	195	1743579	1757886	2	Os10g0127900,Os10g0128200
10	155	1778491	1783977	2	Os10g0128700,Os10g0128900
10	1067	1829368	1834740	2	Os10g0130066,Os10g0130132
10	1576	1838774	1842853	2	Os10g0130200,Os10g0130300
10	300	1871104	1893891	2	Os10g0130600,Os10g0130800
10	2973	2099188	2109186	2	Os10g0133600,Os10g0133800
10	1155	2118909	2152784	3	Os10g0134033,Os10g0134500,Os10g0134700
10	2975	2157966	2170542	3	Os10g0134800,Os10g0134900,Os10g0135100
10	2379	2185292	2198967	3	Os10g0135300,Os10g0135400,Os10g0135500
10	1155	2239218	2245973	2	Os10g0136150,Os10g0136200
10	3	2249407	2262619	2	Os10g0136400,Os10g0136500
10	237	2291857	2300715	2	Os10g0136900,Os10g0137000
10	762	2517965	2524453	2	Os10g0141200,Os10g0141300
10	462	2731736	2748402	3	Os10g0145000,Os10g0145100,Os10g0145200
10	105	2897688	3032661	13	Os10g0148100,Os10g0148700,Os10g0149000,Os10g0149100,Os10g0149200,Os10g0149400,Os10g0149800,Os10g0150000,Os10g0150300,Os10g0150400,Os10g0150600,Os10g0150700,Os10g0150800
10	159	3438474	3446808	2	Os10g0154700,Os10g0154900
10	5540	3501258	3518646	2	Os10g0155700,Os10g0155800
10	513	3525791	3538890	2	Os10g0155900,Os10g0156200
10	513	3611964	3621603	2	Os10g0157200,Os10g0157400
10	145	4053856	4081731	2	Os10g0162840,Os10g0162844
10	83	4317272	4329302	2	Os10g0163220,Os10g0163290
10	1553	4338836	4348360	2	Os10g0163310,Os10g0163370
10	96	4445399	4503667	2	Os10g0164500,Os10g0165300
10	96	4599943	4636133	3	Os10g0166600,Os10g0167200,Os10g0167250
10	921	4681868	4701692	2	Os10g0168000,Os10g0168200
10	52	4700928	4726168	2	Os10g0168300,Os10g0168500
10	96	4914321	4931155	2	Os10g0171300,Os10g0171500
10	3178	5866542	5908148	2	Os10g0185400,Os10g0186200
10	5568	6484463	6510300	2	Os10g0193100,Os10g0193500
10	2595	6698731	6716328	2	Os10g0196000,Os10g0196100
10	2947	6897044	6953361	2	Os10g0198900,Os10g0199500
10	2598	7435159	7444003	2	Os10g0204300,Os10g0204400
10	1326	8927907	8938316	2	Os10g0323600,Os10g0323900
10	145	9041999	9057476	2	Os10g0326100,Os10g0326200
10	2692	9062760	9080094	2	Os10g0326400,Os10g0326800
10	3	9088337	9104973	2	Os10g0326900,Os10g0327000
10	5574	9093611	9104863	2	Os10g0327050,Os10g0327201
10	2238	9385678	9395494	2	Os10g0331500,Os10g0331866
10	2701	9385682	9400596	3	Os10g0331600,Os10g0332000,Os10g0332300
10	944	9667167	9760573	2	Os10g0336300,Os10g0337400
10	5576	9861144	9931420	2	Os10g0339290,Os10g0339600
10	165	10231802	10252736	2	Os10g0344000,Os10g0344500
10	165	10293210	10304353	2	Os10g0344900,Os10g0345100
10	1781	10337377	10342904	2	Os10g0345600,Os10g0345701
10	22	10563123	10587959	4	Os10g0349300,Os10g0349400,Os10g0349600,Os10g0349900
10	1109	10590945	10635114	2	Os10g0350001,Os10g0350450
10	895	10713390	10730929	2	Os10g0351600,Os10g0351700
10	2977	11110251	11124885	2	Os10g0361000,Os10g0361300
10	1892	11880133	11899916	2	Os10g0374600,Os10g0375000
10	5577	12078203	12098560	2	Os10g0378000,Os10g0378100
10	2979	12879408	12894595	3	Os10g0389100,Os10g0389200,Os10g0389300
10	892	12968039	12982476	2	Os10g0390500,Os10g0390600
10	518	13031180	13043581	2	Os10g0391400,Os10g0391801
10	766	13107087	13144630	5	Os10g0392900,Os10g0393600,Os10g0393700,Os10g0393800,Os10g0394000
10	1228	13438132	13469366	3	Os10g0399100,Os10g0399200,Os10g0399700
10	519	13721970	13774369	2	Os10g0403800,Os10g0404300
10	2572	13783420	13784910	2	Os10g0404533,Os10g0404566
10	1818	13946197	13958017	2	Os10g0407400,Os10g0407500
10	1809	14436872	14448666	3	Os10g0413700,Os10g0413900,Os10g0414000
10	5580	14532913	14548901	2	Os10g0415600,Os10g0415800
10	2980	14590045	14603656	2	Os10g0416500,Os10g0416800
10	1709	14751991	14759763	2	Os10g0419400,Os10g0419500
10	726	14904210	14911829	2	Os10g0422000,Os10g0422075
10	192	15003427	15012324	2	Os10g0423300,Os10g0423400
10	192	15019919	15103528	4	Os10g0423800,Os10g0423900,Os10g0424100,Os10g0425400
10	2762	15124409	15140103	2	Os10g0425700,Os10g0425900
10	770	15266567	15269703	2	Os10g0429200,Os10g0429300
10	144	15279959	15288094	2	Os10g0429600,Os10g0429651
10	2981	15326689	15341263	3	Os10g0430600,Os10g0430700,Os10g0430800
10	331	15462806	15487367	3	Os10g0434000,Os10g0434200,Os10g0434650
10	331	15498122	15594278	6	Os10g0434999,Os10g0435300,Os10g0435400,Os10g0435900,Os10g0436100,Os10g0436700
10	20	15751894	15755880	2	Os10g0439100,Os10g0439200
10	294	15791484	15811018	3	Os10g0439700,Os10g0439800,Os10g0439924
10	2376	15796355	15810900	2	Os10g0439862,Os10g0439986
10	19	15874303	15880050	2	Os10g0441900,Os10g0442000
10	2609	15939259	15942538	2	Os10g0443000,Os10g0443100
10	5585	15983796	16000815	2	Os10g0443800,Os10g0444100
10	123	16027967	16038231	2	Os10g0444600,Os10g0444700
10	419	16494319	16508277	3	Os10g0452300,Os10g0452500,Os10g0452700
10	419	16581609	16600321	3	Os10g0453900,Os10g0454200,Os10g0454300
10	522	16852034	16898801	4	Os10g0458900,Os10g0459300,Os10g0459600,Os10g0459700
10	2945	16961697	16983032	2	Os10g0461100,Os10g0461400
10	1085	17236433	17249923	3	Os10g0466800,Os10g0467000,Os10g0467100
10	384	17312261	17366810	6	Os10g0468500,Os10g0468800,Os10g0469000,Os10g0469300,Os10g0469600,Os10g0469700
10	1037	17374458	17420814	2	Os10g0469900,Os10g0470700
10	864	17619188	17623669	2	Os10g0474100,Os10g0474900
10	5587	17646481	17660770	2	Os10g0474300,Os10g0474600
10	864	17673233	17689465	2	Os10g0474800,Os10g0475100
10	2982	18214554	18227300	2	Os10g0482450,Os10g0482700
10	2085	18446071	18454375	2	Os10g0487500,Os10g0487600
10	865	18598558	18631966	3	Os10g0490100,Os10g0490400,Os10g0490666
10	2983	18635437	18641882	3	Os10g0490800,Os10g0490900,Os10g0491000
10	1865	18670868	18693376	3	Os10g0492000,Os10g0492101,Os10g0492300
10	180	18823677	18847382	3	Os10g0495100,Os10g0495200,Os10g0495400
10	180	18935690	18953700	3	Os10g0497300,Os10g0497366,Os10g0497432
10	1003	18989312	19007634	5	Os10g0498000,Os10g0498100,Os10g0498200,Os10g0498300,Os10g0498500
10	1685	19104084	19114168	3	Os10g0501000,Os10g0501200,Os10g0501300
10	1187	19166324	19174055	2	Os10g0502500,Os10g0502600
10	171	19288018	19335615	5	Os10g0504650,Os10g0504900,Os10g0505000,Os10g0505500,Os10g0505700
10	2315	19568799	19583594	2	Os10g0509401,Os10g0509600
10	5588	19677199	19692164	2	Os10g0511400,Os10g0511600
